SalesOrderID,ProductID,QuantitySold,OrderDate,Deposit,TransactionDate,PaymentMethod,TotalAmount,Tax,Discount,WarehouseID,EmployeeID,CustomerID
1733,47,22,2016-10-26 14:15:25,256.69,2016-12-20 14:15:25,Cash,3891.93,539.29,342.9,2,77,912
1734,63,14,2020-07-23 06:16:21,779.47,2020-08-24 06:16:21,Bank Transfer,782.84,450.28,405.14,3,55,632
1735,59,10,2011-07-25 05:36:58,774.02,2011-09-01 05:36:58,Credit Card,4526,137.16,405.94,7,51,17
1736,267,1,2016-11-17 18:27:59,568.06,2016-12-24 18:27:59,Credit Card,2354.46,101.17,52.9,8,12,544
1737,119,54,2021-04-09 21:19:52,809.2,2021-05-10 21:19:52,Credit Card,2254.95,265.47,303.31,2,99,873
1738,23,29,2014-06-21 08:49:58,705.4,2014-08-08 08:49:58,Bank Transfer,5171.86,493.37,316.05,8,11,525
1739,200,5,2017-07-30 15:23:34,379.95,2017-09-08 15:23:34,Bank Transfer,4716.52,275.22,436.73,10,93,537
1740,187,91,2013-12-09 00:33:16,232.75,2014-01-10 00:33:16,Credit Card,7009.73,30.45,234.38,4,100,849
1741,186,46,2021-07-17 05:51:08,514.16,2021-09-06 05:51:08,Credit Card,8978.49,25.25,75.08,2,21,526
1742,257,77,2017-02-11 19:42:05,665.23,2017-04-08 19:42:05,Cash,7557.61,299.98,125.91,7,31,762
1743,171,93,2015-04-13 11:16:20,23.16,2015-05-26 11:16:20,Bank Transfer,8437.09,501.44,78.72,1,27,101
1744,283,54,2013-01-18 13:33:02,9.12,2013-02-20 13:33:02,Bank Transfer,628.61,651.86,202.1,7,56,350
1745,372,83,2022-02-12 17:11:14,55.34,2022-04-11 17:11:14,Bank Transfer,3668.16,880.46,126.03,6,44,202
1746,456,12,2019-01-02 01:43:11,681.93,2019-02-17 01:43:11,Bank Transfer,372.04,154.22,486.19,6,51,324
1747,185,13,2024-02-20 22:03:08,893.13,2024-04-07 22:03:08,Cash,9769.54,862.61,242.29,3,63,332
1748,130,46,2020-08-28 09:02:33,524.5,2020-10-23 09:02:33,Credit Card,2832.08,7.29,491.86,4,99,966
1749,444,37,2023-12-04 08:15:08,349.04,2024-01-26 08:15:08,Bank Transfer,5691.7,874.63,242.6,7,86,875
1750,217,22,2024-02-05 17:14:16,667.85,2024-03-29 17:14:16,Cash,7979.96,476.24,158.53,6,43,777
1751,432,54,2019-02-23 13:55:27,5.77,2019-04-08 13:55:27,Bank Transfer,4739.04,896.87,57.67,7,28,888
1752,5,20,2015-04-01 20:59:47,604.1,2015-05-20 20:59:47,Cash,346.11,515.84,47.33,5,74,379
1753,406,69,2014-04-26 04:08:48,766.73,2014-06-15 04:08:48,Bank Transfer,381.54,270.58,390.44,6,77,844
1754,422,75,2021-12-06 01:41:50,427.8,2022-01-30 01:41:50,Credit Card,9532.05,972.53,244.66,2,81,544
1755,243,77,2020-04-27 03:37:40,961.08,2020-06-25 03:37:40,Bank Transfer,9873.54,647.09,95.37,6,15,603
1756,495,93,2022-02-02 15:26:16,19.68,2022-03-17 15:26:16,Bank Transfer,3717.04,389,30.35,1,43,363
1757,49,39,2013-01-04 09:13:07,662.35,2013-02-19 09:13:07,Bank Transfer,6483.32,104.91,91.95,2,43,489
1758,112,66,2017-10-15 19:07:06,41.45,2017-11-24 19:07:06,Bank Transfer,1165.71,980.34,269.81,9,35,583
1759,396,17,2017-12-30 00:02:23,527.49,2018-01-30 00:02:23,Credit Card,7481.64,257.59,362.88,2,99,874
1760,307,60,2021-06-23 11:41:04,609.13,2021-07-24 11:41:04,Bank Transfer,9867.41,588,339.3,3,41,574
1761,459,5,2022-03-04 15:51:50,715.35,2022-04-12 15:51:50,Credit Card,7500.37,580.63,415.7,8,27,998
1762,424,23,2021-11-03 06:38:18,383.11,2021-12-30 06:38:18,Bank Transfer,8217.39,11.3,88.27,8,24,789
1763,275,72,2015-04-25 06:24:50,368.76,2015-05-31 06:24:50,Bank Transfer,6894.88,330.65,209.73,5,87,544
1764,384,18,2017-11-21 02:04:48,59.56,2018-01-03 02:04:48,Bank Transfer,9863.61,380.37,445.14,7,97,621
1765,266,6,2014-07-26 10:47:37,12.05,2014-09-04 10:47:37,Bank Transfer,8673.58,550.97,299.34,2,53,572
1766,183,71,2011-07-01 08:12:30,670.44,2011-08-27 08:12:30,Cash,634.64,416.3,487.75,2,11,444
1767,442,85,2020-11-13 10:56:00,196.16,2021-01-11 10:56:00,Bank Transfer,6209.85,102.5,231.94,4,7,895
1768,365,85,2017-04-02 05:37:14,506.74,2017-05-23 05:37:14,Bank Transfer,6180.01,623.94,246.56,1,39,839
1769,180,92,2024-04-13 17:35:34,882.11,2024-05-18 17:35:34,Bank Transfer,1225.88,588.44,87.2,1,31,28
1770,441,78,2017-10-19 17:03:15,905.89,2017-12-01 17:03:15,Cash,6127.2,698.06,300.02,5,83,958
1771,160,42,2012-11-30 08:21:44,980.81,2013-01-02 08:21:44,Bank Transfer,4919.67,395.84,53.63,6,66,356
1772,146,31,2019-04-22 10:30:39,291.78,2019-06-16 10:30:39,Bank Transfer,1785.22,154.78,357.35,2,32,301
1773,286,20,2016-05-27 08:09:31,55.07,2016-07-24 08:09:31,Cash,4215.42,198.36,442.01,3,66,60
1774,283,81,2015-05-24 00:35:36,467.31,2015-06-28 00:35:36,Credit Card,3241.46,656.49,128,2,57,241
1775,226,10,2021-07-31 08:47:48,461.26,2021-09-23 08:47:48,Cash,3618.03,490.73,171.64,7,84,182
1776,484,72,2024-05-21 23:09:36,327.69,2024-07-17 23:09:36,Cash,1957.45,96.19,55.22,5,58,549
1777,205,9,2014-09-15 17:59:24,56.75,2014-11-02 17:59:24,Credit Card,7216.11,869.89,415.43,8,37,725
1778,467,31,2015-12-18 04:59:54,577.58,2016-01-23 04:59:54,Bank Transfer,7382.13,873.1,370.51,10,1,479
1779,25,39,2011-12-24 20:41:11,775.24,2012-02-03 20:41:11,Bank Transfer,2236.42,366.67,283.85,10,80,564
1780,447,84,2021-05-08 22:47:01,500.49,2021-07-06 22:47:01,Cash,70.41,406.73,447.35,2,43,618
1781,491,28,2011-11-28 23:55:16,766.62,2012-01-04 23:55:16,Cash,5049.98,746.19,349.27,1,15,687
1782,371,94,2012-08-11 23:42:25,944.97,2012-09-13 23:42:25,Bank Transfer,84.94,413.69,41.71,7,66,812
1783,340,93,2012-07-17 07:00:50,246.16,2012-08-18 07:00:50,Bank Transfer,7241.72,961.16,337.03,4,10,983
1784,291,100,2012-02-14 19:46:13,440.33,2012-03-18 19:46:13,Bank Transfer,1709.82,957.36,59.9,4,12,714
1785,20,66,2023-03-31 13:33:40,536.71,2023-05-13 13:33:40,Cash,3601.62,242.16,41.59,8,71,980
1786,110,67,2020-06-12 22:27:50,338.57,2020-07-25 22:27:50,Bank Transfer,2865.61,455.9,354.54,7,58,595
1787,436,6,2015-09-29 04:14:49,217.11,2015-11-09 04:14:49,Cash,9224.73,560.94,482.61,6,28,200
1788,164,43,2021-11-23 22:18:53,495.64,2021-12-28 22:18:53,Bank Transfer,9618.84,664.67,380.26,9,63,836
1789,308,57,2014-03-17 17:02:45,891.03,2014-04-28 17:02:45,Cash,1843.59,806.38,80.16,5,101,343
1790,268,79,2019-04-01 04:04:14,54.23,2019-05-22 04:04:14,Bank Transfer,2213.98,943.41,386.73,3,35,32
1791,492,34,2024-03-15 00:37:18,978.14,2024-04-18 00:37:18,Credit Card,8583.23,483.47,269.25,9,42,604
1792,429,20,2014-09-03 23:57:55,903.68,2014-11-01 23:57:55,Bank Transfer,9926.87,729.64,343.16,9,56,506
1793,351,15,2023-09-01 16:33:50,254.33,2023-10-25 16:33:50,Bank Transfer,791.44,432.09,197.26,1,12,373
1794,332,74,2020-10-26 19:07:15,556.5,2020-12-15 19:07:15,Cash,1013.66,967.06,317.6,9,97,278
1795,77,47,2024-05-25 12:26:31,629.07,2024-07-15 12:26:31,Cash,2789.31,315.49,36.47,10,43,531
1796,70,9,2023-06-22 09:22:48,610.29,2023-08-09 09:22:48,Bank Transfer,4750.97,579.25,74.19,2,37,935
1797,78,7,2015-03-14 14:21:51,607.85,2015-04-25 14:21:51,Cash,9664.68,761.02,51.05,8,61,419
1798,452,54,2012-11-29 18:58:15,310.88,2013-01-24 18:58:15,Bank Transfer,386.7,444.89,15.42,3,91,778
1799,176,100,2022-10-22 18:53:45,820.83,2022-11-25 18:53:45,Bank Transfer,3708.82,829.5,447.77,3,92,545
1800,264,41,2023-04-23 10:44:53,653.57,2023-05-28 10:44:53,Cash,1036.98,116.03,234.61,6,48,53
1801,157,68,2018-04-30 13:20:25,394.15,2018-06-19 13:20:25,Credit Card,2912.76,616.72,227.12,6,4,623
1802,149,17,2015-12-14 12:47:48,696.4,2016-02-07 12:47:48,Cash,6926.6,906.87,35.71,8,50,464
1803,309,57,2012-01-06 11:30:10,490.68,2012-03-02 11:30:10,Cash,3296,938.26,453.27,1,87,29
1804,62,82,2024-05-22 17:16:38,455.79,2024-07-03 17:16:38,Bank Transfer,6465.04,837.06,152.87,6,12,679
1805,427,83,2022-01-16 19:20:07,481.59,2022-03-14 19:20:07,Credit Card,2203.77,203.31,363.69,9,63,229
1806,126,77,2017-01-10 23:17:56,75.99,2017-03-07 23:17:56,Cash,5554.34,253.26,431.01,1,15,237
1807,33,32,2014-03-01 08:41:28,279.71,2014-04-29 08:41:28,Bank Transfer,4778.62,286.07,498.44,8,35,785
1808,464,78,2012-12-21 15:22:18,824.54,2013-02-07 15:22:18,Cash,1458.96,703.69,145.12,10,68,892
1809,10,15,2016-07-03 08:15:33,24.52,2016-08-10 08:15:33,Bank Transfer,5599.31,11.12,152.69,9,65,57
1810,314,23,2019-04-02 19:37:34,910.38,2019-05-05 19:37:34,Cash,2331.14,970.46,314.92,7,23,912
1811,388,92,2011-04-04 03:22:49,981.34,2011-05-21 03:22:49,Cash,301,611.25,306.65,5,18,278
1812,349,9,2016-07-24 21:12:39,305.72,2016-09-15 21:12:39,Credit Card,9623.52,939.81,442.29,10,76,697
1813,322,75,2019-06-05 00:05:37,83.57,2019-07-31 00:05:37,Credit Card,9664.82,8.64,30.23,1,53,193
1814,268,92,2020-12-25 06:20:35,546.02,2021-02-20 06:20:35,Bank Transfer,6539.69,688.35,492.4,9,40,452
1815,295,44,2017-10-22 13:59:52,87.26,2017-12-01 13:59:52,Cash,3399.62,937.04,54.91,1,97,194
1816,168,35,2013-02-20 13:37:55,649.68,2013-04-15 13:37:55,Credit Card,8108.2,958.32,432.91,1,44,218
1817,183,72,2015-04-10 04:07:58,763.5,2015-05-15 04:07:58,Bank Transfer,8798.33,470.36,148.31,9,102,410
1818,253,9,2011-03-22 13:27:35,162.01,2011-05-10 13:27:35,Credit Card,4183.93,903.51,264.46,4,48,477
1819,126,76,2010-10-27 23:59:19,869.78,2010-12-10 23:59:19,Bank Transfer,9585.69,211.31,129.69,3,81,456
1820,267,81,2017-05-08 02:07:02,242.53,2017-06-08 02:07:02,Cash,4775.23,212.79,223.88,2,8,979
1821,168,94,2014-12-01 03:35:38,699.96,2015-01-05 03:35:38,Credit Card,6730.86,390.99,224.88,4,72,459
1822,346,26,2020-04-26 08:45:17,947.94,2020-06-02 08:45:17,Credit Card,7968.82,745.93,341.93,1,46,41
1823,371,49,2020-11-20 13:56:48,364.26,2020-12-28 13:56:48,Bank Transfer,2739.67,393.04,373.3,7,19,798
1824,53,27,2023-06-20 01:52:12,63.71,2023-08-03 01:52:12,Bank Transfer,2822.42,109.1,407.54,3,51,353
1825,229,31,2023-10-08 15:15:19,990.53,2023-11-14 15:15:19,Credit Card,8945.35,857.83,267.13,1,32,967
1826,457,47,2017-01-27 11:39:40,180.6,2017-03-12 11:39:40,Credit Card,3501.64,803.06,416.7,5,80,625
1827,95,6,2022-09-17 19:44:12,513.21,2022-11-07 19:44:12,Cash,7084.14,35.84,303.4,4,82,789
1828,156,39,2022-07-02 03:10:53,215.38,2022-08-29 03:10:53,Cash,3708.97,562.97,55.72,6,29,161
1829,216,27,2017-03-19 05:52:49,632.44,2017-05-03 05:52:49,Cash,4380.33,516.54,459.9,5,84,138
1830,110,62,2022-10-14 00:40:04,780.07,2022-12-12 00:40:04,Cash,7436.43,339.58,50.46,2,95,991
1831,450,68,2015-11-08 07:27:33,961.77,2015-12-15 07:27:33,Credit Card,9569.24,950.81,461.4,7,10,885
1832,39,25,2021-10-06 11:54:27,359.84,2021-12-01 11:54:27,Bank Transfer,8679.04,757.64,315.32,9,36,367
1833,471,60,2017-05-25 05:52:57,659,2017-07-09 05:52:57,Cash,258.79,166.18,297.04,6,86,794
1834,316,80,2016-10-25 17:55:57,545.02,2016-12-19 17:55:57,Bank Transfer,83.7,927.41,38.49,2,69,106
1835,172,4,2017-07-09 22:30:47,362,2017-08-26 22:30:47,Bank Transfer,3362.12,559.4,293.55,1,69,160
1836,6,57,2016-10-13 04:15:48,575.97,2016-11-15 04:15:48,Bank Transfer,410.71,926.09,491.72,8,76,854
1837,476,6,2015-02-21 19:26:22,560.54,2015-04-09 19:26:22,Cash,2979.06,407.99,137.43,4,57,172
1838,494,71,2023-02-21 00:36:21,239.57,2023-04-15 00:36:21,Credit Card,5735.91,754.4,209.52,4,72,385
1839,322,14,2021-07-16 03:12:57,429.17,2021-09-13 03:12:57,Credit Card,1548.73,451.23,136.06,3,90,822
1840,243,71,2018-08-06 14:49:35,895.38,2018-09-07 14:49:35,Bank Transfer,1834.56,468.75,468.95,1,98,365
1841,14,85,2017-10-16 04:23:52,79.4,2017-12-07 04:23:52,Bank Transfer,5563.34,231.57,177.07,6,12,156
1842,105,92,2016-11-27 15:09:23,678.54,2016-12-29 15:09:23,Credit Card,9700.84,508.22,112.45,4,28,955
1843,222,19,2012-10-03 18:14:18,172.81,2012-11-11 18:14:18,Cash,1426.55,11.68,16.95,2,62,286
1844,87,47,2018-08-12 03:29:26,617.1,2018-10-06 03:29:26,Cash,6913.39,972.14,119.41,4,99,228
1845,443,28,2021-05-30 06:17:00,399.84,2021-07-27 06:17:00,Credit Card,4462.81,162.98,484.36,9,3,699
1846,390,77,2023-02-05 09:38:49,681.56,2023-04-03 09:38:49,Cash,7947.46,20.01,68.37,5,82,320
1847,288,81,2024-06-20 12:55:05,295.1,2024-07-20 12:55:05,Cash,9488.4,697.65,8.87,3,57,349
1848,254,72,2011-08-20 00:29:04,605.43,2011-10-12 00:29:04,Cash,9224.15,482.09,248.53,2,16,445
1849,318,7,2022-05-26 00:23:32,125.5,2022-07-03 00:23:32,Cash,7968.4,542.25,371.3,10,56,893
1850,171,25,2016-04-14 13:34:51,644.52,2016-05-26 13:34:51,Bank Transfer,4728.28,972.65,438.52,4,7,458
1851,366,70,2012-12-14 23:45:43,452.53,2013-01-18 23:45:43,Cash,7571.23,355.99,227.45,4,14,813
1852,286,23,2023-12-13 21:02:34,675.07,2024-02-11 21:02:34,Bank Transfer,1080.15,764,37.11,4,32,572
1853,387,8,2023-09-04 04:34:46,449.1,2023-10-16 04:34:46,Credit Card,8163.03,488.45,480.84,3,21,995
1854,70,42,2018-01-16 02:05:36,269.81,2018-02-20 02:05:36,Cash,9022.77,650.55,123.32,7,85,201
1855,492,86,2022-03-28 09:48:23,919.85,2022-05-21 09:48:23,Bank Transfer,1367.95,411.78,51.32,8,50,891
1856,202,26,2012-04-22 17:25:22,967.72,2012-06-09 17:25:22,Credit Card,1827.98,288.76,46.04,10,72,265
1857,139,76,2022-10-29 01:23:54,432.55,2022-12-24 01:23:54,Bank Transfer,5882,534.89,407.64,5,58,110
1858,372,52,2014-11-01 17:12:57,497.2,2014-12-29 17:12:57,Bank Transfer,3878.54,664.81,381.93,6,82,437
1859,333,72,2020-08-14 20:39:16,249.97,2020-09-22 20:39:16,Bank Transfer,204.19,791.78,251.78,1,71,84
1860,164,7,2018-05-30 15:05:03,664.51,2018-07-09 15:05:03,Bank Transfer,2941.91,815.76,107.62,6,84,393
1861,84,55,2016-10-28 06:38:19,956.21,2016-12-18 06:38:19,Cash,6789.4,48.51,176.34,10,44,976
1862,47,39,2014-04-01 03:50:27,753.45,2014-05-11 03:50:27,Bank Transfer,3670.97,139.06,319.77,3,72,103
1863,18,95,2012-08-15 02:19:37,989.34,2012-09-26 02:19:37,Bank Transfer,8405.34,46.72,69.7,8,11,906
1864,303,59,2010-12-22 14:49:13,458.18,2011-02-03 14:49:13,Bank Transfer,7990.88,71.71,248.51,8,94,897
1865,387,29,2017-07-24 17:06:23,121.72,2017-09-13 17:06:23,Bank Transfer,935.1,265.51,244.6,10,48,909
1866,219,6,2019-05-14 12:35:52,324.31,2019-07-09 12:35:52,Credit Card,6915.57,843,198.15,6,9,323
1867,460,18,2019-10-05 19:19:47,805.25,2019-11-18 19:19:47,Credit Card,2522.97,675.84,426.99,10,99,28
1868,110,49,2011-05-06 06:18:11,150.64,2011-06-16 06:18:11,Credit Card,5932.41,389.5,278.88,7,77,45
1869,331,28,2020-01-24 00:26:34,377.65,2020-03-05 00:26:34,Cash,4139.85,397.86,140.73,2,76,859
1870,455,7,2019-04-26 08:53:07,109.03,2019-06-24 08:53:07,Bank Transfer,1088.41,50.13,476.59,9,17,690
1871,481,14,2023-10-03 12:48:48,970.06,2023-11-05 12:48:48,Cash,2741.02,663.05,414.13,10,76,445
1872,203,60,2017-03-08 01:18:26,357.08,2017-04-08 01:18:26,Cash,4649.31,695.76,10.32,2,23,632
1873,337,22,2024-07-22 14:53:46,354.18,2024-09-04 14:53:46,Bank Transfer,5464.53,108.05,68.26,3,101,527
1874,182,33,2024-01-03 16:32:49,992.61,2024-02-17 16:32:49,Bank Transfer,5166.59,580.6,11.4,7,60,311
1875,434,67,2018-07-10 05:42:54,954.66,2018-08-11 05:42:54,Bank Transfer,5631.72,664.4,19.59,1,36,278
1876,105,73,2014-04-11 11:54:22,65.35,2014-05-28 11:54:22,Credit Card,8701.4,794.2,10.96,7,93,332
1877,454,62,2016-03-11 13:43:26,546.18,2016-05-01 13:43:26,Bank Transfer,4924.65,53.72,48.38,6,61,260
1878,68,80,2024-05-17 17:35:55,575.98,2024-07-16 17:35:55,Credit Card,1486.25,358.23,358.03,10,54,430
1879,328,69,2022-07-12 10:36:01,146.02,2022-09-08 10:36:01,Credit Card,7503.08,212.63,315.37,8,32,754
1880,317,31,2021-06-16 05:22:23,889.51,2021-08-11 05:22:23,Credit Card,9862.55,211.18,279.74,7,62,340
1881,158,84,2016-05-05 15:17:50,566.75,2016-06-21 15:17:50,Credit Card,6391.45,710.47,295.7,5,76,606
1882,226,45,2013-12-08 01:23:06,447.28,2014-01-14 01:23:06,Bank Transfer,1566.73,882.98,356.41,6,48,196
1883,39,49,2021-10-12 19:06:00,394.07,2021-12-04 19:06:00,Cash,574.07,902.61,488.56,5,70,298
1884,224,94,2018-06-04 22:52:43,892.87,2018-07-16 22:52:43,Credit Card,6335.19,979.76,403.14,2,53,156
1885,29,24,2017-05-25 05:06:36,781.75,2017-07-01 05:06:36,Bank Transfer,9761.09,904.93,286.36,9,102,945
1886,438,12,2022-11-03 18:30:06,211.89,2022-12-30 18:30:06,Credit Card,451.39,716.54,73.45,6,62,345
1887,93,53,2015-04-17 20:26:54,936.26,2015-05-22 20:26:54,Cash,3173.82,531.65,59.15,3,92,144
1888,111,5,2017-11-06 18:41:16,872.13,2017-12-24 18:41:16,Credit Card,967.46,600.1,267.87,6,13,876
1889,179,8,2019-02-23 03:06:10,735.75,2019-04-03 03:06:10,Bank Transfer,3580.23,623.57,38.91,5,95,561
1890,222,72,2022-03-18 14:45:57,894.91,2022-04-30 14:45:57,Bank Transfer,591.98,340.22,199.83,2,35,217
1891,237,3,2019-04-18 07:18:18,669.81,2019-06-01 07:18:18,Cash,2169.01,986.77,79.11,1,93,311
1892,152,52,2018-02-26 09:54:58,202.94,2018-04-22 09:54:58,Bank Transfer,3339.18,91.74,433.3,1,16,507
1893,454,77,2010-11-11 16:36:48,707.21,2011-01-07 16:36:48,Credit Card,558.42,479.27,175.6,8,62,925
1894,493,19,2022-06-02 17:37:30,997.9,2022-07-25 17:37:30,Cash,3746.88,220.09,400.34,6,54,374
1895,100,20,2016-06-08 04:21:15,587.97,2016-07-22 04:21:15,Cash,296.83,985.08,366.1,9,69,705
1896,134,44,2021-03-10 12:25:03,184.63,2021-05-04 12:25:03,Bank Transfer,3904.14,582.36,482.7,4,29,513
1897,135,64,2020-10-05 18:57:51,730.3,2020-11-23 18:57:51,Cash,5864.63,745.85,24.69,3,100,935
1898,320,2,2024-07-19 16:47:40,545.9,2024-09-01 16:47:40,Credit Card,2059.38,947.06,93.79,2,92,386
1899,245,87,2013-12-05 23:59:44,357.28,2014-01-23 23:59:44,Cash,5613.86,692.74,263.31,6,45,574
1900,319,97,2016-02-24 07:40:21,114.72,2016-04-13 07:40:21,Credit Card,8426.46,300.16,353.26,6,19,143
1901,291,59,2021-02-06 18:59:17,935.6,2021-03-24 18:59:17,Credit Card,7187.66,612.34,332.1,7,72,570
1902,32,9,2012-02-13 02:45:49,46.9,2012-03-27 02:45:49,Credit Card,8985.94,340.13,337.15,10,68,171
1903,302,95,2019-11-02 01:57:47,438.63,2019-12-21 01:57:47,Cash,7494.44,571.86,423.99,2,37,445
1904,456,74,2012-07-17 09:29:10,534.89,2012-09-01 09:29:10,Cash,8584.15,973.25,98.29,3,60,474
1905,493,35,2022-10-21 00:40:25,937.56,2022-11-30 00:40:25,Cash,3693.31,893.54,496.05,9,82,199
1906,135,71,2016-01-24 12:57:29,275.49,2016-03-18 12:57:29,Credit Card,3966.53,127.84,298.98,6,42,290
1907,455,34,2016-09-30 10:26:05,482.56,2016-11-08 10:26:05,Credit Card,5319.92,598.78,3.19,3,95,414
1908,291,68,2014-09-20 10:18:35,943.55,2014-11-05 10:18:35,Credit Card,6623.04,101.18,269.86,9,69,342
1909,419,27,2012-12-31 10:54:53,602,2013-02-06 10:54:53,Bank Transfer,9200.67,781.56,421.72,6,57,704
1910,485,96,2019-08-20 09:07:32,386.62,2019-10-06 09:07:32,Bank Transfer,3474.49,18.84,418.78,6,85,662
1911,164,51,2021-12-31 22:48:42,895.58,2022-02-03 22:48:42,Credit Card,8526.67,6.37,453.9,1,31,708
1912,57,4,2020-11-18 14:32:35,770.55,2021-01-04 14:32:35,Cash,2735.98,110.77,216.76,1,2,838
1913,46,7,2018-01-11 04:42:36,223.45,2018-03-01 04:42:36,Credit Card,5268.89,446.72,313.36,10,91,822
1914,351,98,2017-09-17 05:06:35,303.55,2017-11-05 05:06:35,Bank Transfer,7292.78,752.96,127.42,3,23,416
1915,318,50,2017-10-29 01:21:30,284.51,2017-12-23 01:21:30,Cash,3862.89,919.01,194.79,2,66,410
1916,117,33,2019-02-17 00:10:18,335.2,2019-04-15 00:10:18,Cash,3148.68,303.76,235.76,7,5,648
1917,257,7,2022-02-03 19:44:40,366.11,2022-03-20 19:44:40,Credit Card,4425.88,940.91,295.73,9,80,609
1918,476,63,2018-08-18 04:27:39,566.58,2018-10-11 04:27:39,Credit Card,815.97,712.26,71.85,6,65,527
1919,120,11,2015-11-07 16:41:12,276.08,2015-12-22 16:41:12,Bank Transfer,413.15,881.36,370.79,2,48,138
1920,187,22,2024-08-26 03:33:25,680.48,2024-10-01 03:33:25,Cash,1973.48,182.41,17.26,2,24,700
1921,465,95,2020-11-15 19:57:42,311.9,2020-12-30 19:57:42,Bank Transfer,2419.66,79.41,300.33,1,95,956
1922,421,13,2017-03-06 09:16:50,944.76,2017-04-29 09:16:50,Credit Card,5130.25,752.85,389.55,8,18,878
1923,134,91,2015-09-09 18:03:44,260.48,2015-10-16 18:03:44,Bank Transfer,4992.06,631.39,349.67,10,84,375
1924,392,51,2014-10-01 08:21:02,549.78,2014-11-05 08:21:02,Bank Transfer,9408.45,916.1,266,3,52,848
1925,262,11,2014-12-16 18:41:41,809.41,2015-02-13 18:41:41,Cash,2637.39,238.16,89.88,2,76,427
1926,470,66,2024-06-17 15:23:22,548.07,2024-08-05 15:23:22,Bank Transfer,2805.5,869.01,479.44,10,71,666
1927,35,62,2019-01-26 12:22:34,994.45,2019-03-27 12:22:34,Credit Card,6501.18,117.55,465.04,10,15,954
1928,370,60,2010-10-02 18:59:22,447.78,2010-11-19 18:59:22,Cash,2989.66,271.83,475.26,5,61,643
1929,260,19,2012-06-05 03:05:44,86.47,2012-07-28 03:05:44,Cash,6753.85,216.99,395.81,2,37,372
1930,5,46,2019-07-11 08:01:34,410.89,2019-08-21 08:01:34,Bank Transfer,3106.74,931.28,334.41,3,3,137
1931,138,54,2011-03-17 05:32:30,304.64,2011-04-24 05:32:30,Credit Card,5234.5,902.97,290.32,6,19,722
1932,85,87,2021-10-28 13:21:11,577.01,2021-12-07 13:21:11,Cash,9749.33,694.83,392.69,10,2,297
1933,340,82,2020-11-30 16:07:25,347.91,2021-01-03 16:07:25,Bank Transfer,8305.95,233.73,318.54,10,12,193
1934,465,62,2013-05-21 08:45:21,864.19,2013-07-13 08:45:21,Credit Card,4801.7,135.51,137.65,2,36,779
1935,458,29,2023-12-09 10:27:36,188.11,2024-01-20 10:27:36,Cash,5194.87,852.55,471.73,5,42,816
1936,113,4,2023-12-15 20:32:29,327.1,2024-02-02 20:32:29,Cash,6118.46,588.66,243.76,9,92,324
1937,486,45,2021-02-09 04:54:46,488.34,2021-03-15 04:54:46,Credit Card,2734,595.47,386.35,10,65,481
1938,136,3,2017-01-04 21:06:37,760.1,2017-02-16 21:06:37,Credit Card,7551.8,395.36,212.75,7,79,26
1939,424,53,2010-10-06 11:45:00,294.42,2010-11-08 11:45:00,Bank Transfer,1376.86,235.44,360.4,1,11,789
1940,332,38,2011-05-03 15:13:27,69.57,2011-06-30 15:13:27,Cash,668.05,44.96,173.93,2,57,500
1941,169,61,2011-04-22 22:36:59,939.3,2011-06-21 22:36:59,Bank Transfer,8375.95,83.93,76.34,6,83,701
1942,489,58,2018-06-21 13:48:51,378.69,2018-08-06 13:48:51,Credit Card,3943.24,51,292.33,2,79,921
1943,124,99,2015-02-09 21:17:58,164.29,2015-03-24 21:17:58,Cash,7720.72,159.39,94.19,9,56,218
1944,449,58,2016-02-26 09:19:29,60.81,2016-03-28 09:19:29,Bank Transfer,6263.2,780.7,439.21,2,87,773
1945,393,51,2019-05-08 10:00:33,748.49,2019-07-01 10:00:33,Bank Transfer,9555.74,446.58,25.38,4,32,679
1946,388,18,2020-03-10 06:03:41,230.88,2020-05-01 06:03:41,Cash,3064.85,930.3,267,5,100,588
1947,420,64,2013-02-26 10:29:47,36.66,2013-03-30 10:29:47,Bank Transfer,7911.84,215.9,463.25,8,102,97
1948,149,54,2019-11-22 07:25:44,40.99,2020-01-14 07:25:44,Credit Card,6198.14,348.2,236.77,5,38,65
1949,45,81,2019-12-01 08:40:10,79.4,2020-01-24 08:40:10,Credit Card,9471.97,483.03,116.18,4,10,827
1950,190,13,2024-04-20 20:13:44,785.86,2024-05-21 20:13:44,Cash,7585.57,84.68,155.38,7,97,598
1951,444,15,2020-12-31 16:58:06,9.43,2021-02-21 16:58:06,Bank Transfer,9040.8,263.78,404.74,3,52,861
1952,54,37,2020-01-22 07:33:27,185.79,2020-02-27 07:33:27,Credit Card,8981.84,143.63,74.3,5,24,588
1953,172,14,2023-08-21 13:32:22,969.44,2023-10-19 13:32:22,Cash,2410.89,297.89,20.88,3,40,31
1954,247,41,2013-05-31 03:31:01,183.62,2013-07-19 03:31:01,Bank Transfer,3956.04,689.85,205.45,6,89,276
1955,464,28,2013-08-15 15:21:51,123.22,2013-10-07 15:21:51,Credit Card,2237.38,705.88,1.01,7,31,452
1956,151,8,2012-02-23 09:57:03,769.41,2012-04-08 09:57:03,Bank Transfer,8571.21,940.92,41.09,5,23,975
