ProductionID,ProductID,PlantID,ProductionStartDateTime,ProductionEndDateTime,BatchID,QualityStatusID,EmployeeID,Quantity
1473,144,4,2011-06-06 17:02:17,2011-06-20 17:02:17,165,10,86,508
1474,110,4,2016-09-05 19:22:55,2016-09-23 19:22:55,79,10,17,107
1475,211,6,2011-08-04 05:21:02,2011-08-18 05:21:02,17,28,6,825
1476,151,7,2017-09-16 09:09:18,2017-09-30 09:09:18,1,3,2,645
1477,57,4,2022-05-21 17:15:08,2022-06-08 17:15:08,32,8,44,376
1478,492,8,2012-09-16 20:46:36,2012-10-05 20:46:36,147,10,18,49
1479,242,3,2024-01-19 14:08:12,2024-02-13 14:08:12,176,22,17,696
1480,306,6,2019-09-09 22:34:17,2019-09-26 22:34:17,109,25,89,476
1481,337,2,2017-12-04 22:59:45,2017-12-20 22:59:45,126,13,102,800
1482,364,9,2024-02-09 21:17:36,2024-02-24 21:17:36,196,20,98,573
1483,284,8,2011-12-01 07:28:23,2011-12-24 07:28:23,184,18,59,503
1484,244,8,2017-08-25 05:58:06,2017-09-14 05:58:06,95,28,9,223
1485,246,8,2023-06-01 03:30:52,2023-06-23 03:30:52,169,3,17,809
1486,311,9,2011-01-21 18:41:36,2011-02-07 18:41:36,22,18,74,229
1487,234,3,2014-05-12 22:50:17,2014-06-04 22:50:17,11,9,65,488
1488,20,5,2023-01-14 17:39:39,2023-01-31 17:39:39,93,4,76,259
1489,175,9,2012-08-20 12:42:40,2012-09-08 12:42:40,105,30,66,828
1490,44,8,2018-07-28 08:14:19,2018-08-24 08:14:19,186,8,36,117
1491,285,1,2018-11-22 01:18:39,2018-12-14 01:18:39,128,19,85,413
1492,160,1,2017-06-29 16:56:26,2017-07-25 16:56:26,64,21,82,815
1493,179,8,2017-10-01 09:02:46,2017-10-16 09:02:46,82,17,43,635
1494,465,10,2021-11-18 01:31:26,2021-12-05 01:31:26,28,25,70,653
1495,123,7,2023-06-21 21:34:01,2023-07-10 21:34:01,185,5,5,371
1496,143,5,2022-05-14 19:29:56,2022-06-11 19:29:56,154,7,99,242
1497,94,8,2022-11-12 22:28:47,2022-12-05 22:28:47,21,22,73,324
1498,16,7,2014-02-08 06:51:21,2014-02-26 06:51:21,59,17,41,868
1499,459,8,2015-02-26 02:57:02,2015-03-18 02:57:02,3,5,7,757
1500,494,2,2021-03-29 01:46:33,2021-04-19 01:46:33,197,12,26,470
1501,337,5,2023-04-20 13:04:03,2023-05-12 13:04:03,48,2,88,917
1502,184,6,2011-09-11 16:09:27,2011-09-30 16:09:27,185,11,97,225
1503,164,5,2016-05-22 13:20:51,2016-06-15 13:20:51,73,30,98,870
1504,231,9,2011-09-09 13:45:15,2011-09-23 13:45:15,182,19,87,424
1505,240,9,2020-10-10 21:41:47,2020-10-31 21:41:47,135,18,76,950
1506,85,3,2017-05-14 03:17:51,2017-06-11 03:17:51,28,25,5,759
1507,234,3,2019-05-01 05:50:23,2019-05-15 05:50:23,174,22,2,948
1508,12,10,2015-08-01 15:06:29,2015-08-19 15:06:29,80,16,98,994
1509,64,3,2023-06-03 19:34:30,2023-06-18 19:34:30,76,13,14,705
1510,188,8,2013-08-17 07:46:47,2013-09-07 07:46:47,138,23,2,914
1511,49,1,2016-03-08 16:58:18,2016-03-26 16:58:18,178,10,71,438
1512,248,2,2023-02-14 13:15:30,2023-03-06 13:15:30,134,14,33,974
1513,77,7,2020-06-04 18:03:09,2020-06-22 18:03:09,33,25,38,308
1514,485,8,2012-06-27 10:19:49,2012-07-24 10:19:49,16,23,34,577
1515,213,8,2021-11-11 22:27:41,2021-12-03 22:27:41,22,4,3,121
1516,238,8,2020-12-27 02:10:32,2021-01-18 02:10:32,200,1,30,249
1517,168,8,2016-10-04 18:28:13,2016-10-20 18:28:13,199,2,89,293
1518,151,4,2015-10-14 11:41:19,2015-11-07 11:41:19,194,1,60,251
1519,158,7,2015-03-07 01:03:46,2015-03-23 01:03:46,169,14,99,543
1520,315,8,2022-12-29 22:23:21,2023-01-21 22:23:21,169,29,33,616
1521,416,1,2013-11-12 16:42:56,2013-12-08 16:42:56,194,7,82,795
1522,134,4,2010-09-19 11:52:29,2010-10-03 11:52:29,132,4,60,453
1523,305,9,2014-09-25 09:01:47,2014-10-18 09:01:47,152,19,19,268
1524,431,10,2017-10-05 13:40:34,2017-10-25 13:40:34,42,10,60,23
1525,438,9,2015-09-12 17:20:02,2015-09-30 17:20:02,32,4,88,197
1526,48,9,2014-05-03 19:54:46,2014-05-17 19:54:46,110,25,37,251
1527,127,2,2018-06-23 20:10:08,2018-07-09 20:10:08,68,30,46,706
1528,418,6,2014-01-24 00:31:19,2014-02-13 00:31:19,25,17,101,128
1529,238,6,2021-09-10 04:47:59,2021-09-26 04:47:59,153,3,61,59
1530,126,5,2022-06-02 10:26:50,2022-06-16 10:26:50,62,29,98,472
1531,102,3,2020-02-02 14:46:49,2020-02-20 14:46:49,91,29,49,826
1532,241,5,2011-10-22 04:18:40,2011-11-15 04:18:40,8,27,102,991
1533,353,6,2011-09-13 03:50:46,2011-10-09 03:50:46,54,13,18,323
1534,449,3,2015-06-27 21:29:02,2015-07-12 21:29:02,53,4,10,842
1535,133,2,2023-01-05 11:59:53,2023-01-24 11:59:53,164,3,15,607
1536,472,1,2021-03-09 18:16:31,2021-04-05 18:16:31,164,5,4,389
1537,251,2,2015-02-11 17:07:06,2015-02-25 17:07:06,64,24,52,666
1538,105,1,2023-04-17 00:48:20,2023-05-10 00:48:20,9,12,17,181
1539,346,5,2012-07-24 14:18:18,2012-08-08 14:18:18,68,6,83,886
1540,402,8,2024-02-04 23:35:02,2024-02-24 23:35:02,168,8,96,773
1541,418,4,2011-05-27 16:07:46,2011-06-15 16:07:46,144,9,86,140
1542,397,7,2024-09-02 10:20:55,2024-09-21 10:20:55,31,4,53,112
1543,161,10,2014-11-30 10:07:02,2014-12-24 10:07:02,147,23,79,319
1544,377,3,2016-09-28 05:09:26,2016-10-16 05:09:26,106,26,90,88
1545,141,6,2020-02-14 23:14:09,2020-03-07 23:14:09,81,7,57,782
1546,450,6,2023-08-26 16:53:08,2023-09-21 16:53:08,138,5,52,543
1547,369,10,2014-07-29 17:16:49,2014-08-14 17:16:49,95,2,69,110
1548,436,10,2016-11-13 02:33:33,2016-12-01 02:33:33,149,27,85,319
1549,94,4,2017-02-11 20:24:41,2017-02-25 20:24:41,35,7,45,569
1550,304,4,2015-03-20 07:26:10,2015-04-08 07:26:10,90,17,8,711
1551,486,6,2014-03-26 11:21:24,2014-04-12 11:21:24,166,6,66,531
1552,173,1,2014-11-11 14:40:49,2014-11-25 14:40:49,127,11,6,894
1553,367,9,2011-12-02 14:09:03,2011-12-23 14:09:03,23,19,88,904
1554,323,8,2015-10-05 21:30:42,2015-11-02 21:30:42,55,12,34,808
1555,422,5,2014-06-20 23:48:13,2014-07-16 23:48:13,34,12,24,288
1556,360,8,2018-11-25 22:06:11,2018-12-20 22:06:11,127,16,62,260
1557,399,5,2021-06-08 05:07:01,2021-06-26 05:07:01,145,13,34,814
1558,126,1,2015-03-06 07:06:56,2015-03-29 07:06:56,79,14,37,827
1559,25,7,2012-12-21 05:51:22,2013-01-04 05:51:22,3,13,73,545
1560,262,3,2019-09-15 06:21:53,2019-10-12 06:21:53,100,10,70,445
1561,492,8,2017-11-13 22:54:32,2017-11-29 22:54:32,94,26,47,822
1562,255,8,2013-04-24 01:22:47,2013-05-11 01:22:47,152,8,101,908
1563,288,6,2011-07-11 00:44:00,2011-08-07 00:44:00,167,28,38,669
1564,195,1,2019-07-29 20:06:12,2019-08-24 20:06:12,150,4,18,125
1565,454,5,2019-10-25 16:28:48,2019-11-08 16:28:48,7,15,21,881
1566,130,6,2013-11-25 14:32:51,2013-12-14 14:32:51,188,7,78,446
1567,48,7,2011-06-16 16:39:03,2011-06-30 16:39:03,16,19,79,875
1568,114,3,2013-05-06 01:48:02,2013-06-02 01:48:02,162,24,33,480
1569,226,10,2017-11-14 18:55:11,2017-11-28 18:55:11,37,13,18,370
1570,481,2,2022-10-23 13:54:34,2022-11-16 13:54:34,181,16,38,207
1571,352,7,2022-08-07 16:19:01,2022-08-22 16:19:01,199,2,28,135
1572,31,4,2019-04-20 18:54:03,2019-05-09 18:54:03,192,22,89,796
1573,153,4,2011-03-15 23:05:27,2011-04-07 23:05:27,173,21,77,521
1574,272,5,2023-02-26 17:59:36,2023-03-26 17:59:36,69,5,59,571
1575,184,3,2011-01-06 13:04:43,2011-01-29 13:04:43,176,30,32,438
1576,403,8,2021-09-30 13:36:23,2021-10-15 13:36:23,152,30,34,584
1577,372,5,2016-09-28 10:13:23,2016-10-18 10:13:23,87,30,40,620
1578,384,6,2022-04-09 02:45:25,2022-05-04 02:45:25,183,20,46,863
1579,376,9,2014-09-09 02:00:54,2014-09-30 02:00:54,30,6,58,743
1580,372,2,2019-03-12 21:19:48,2019-03-29 21:19:48,127,23,37,698
1581,442,3,2020-12-13 08:41:48,2021-01-07 08:41:48,113,24,14,542
1582,68,3,2010-10-18 00:41:51,2010-11-04 00:41:51,175,9,4,166
1583,308,4,2014-12-28 11:57:58,2015-01-14 11:57:58,101,28,86,937
1584,244,7,2018-06-17 13:59:50,2018-07-03 13:59:50,27,15,53,941
1585,139,1,2012-09-22 00:52:15,2012-10-19 00:52:15,197,22,36,42
1586,373,7,2016-05-16 21:10:15,2016-06-03 21:10:15,87,22,47,102
1587,84,9,2012-02-03 07:06:17,2012-02-18 07:06:17,97,8,65,82
1588,494,1,2024-04-18 15:50:53,2024-05-03 15:50:53,90,1,18,725
1589,412,3,2024-05-02 13:01:55,2024-05-29 13:01:55,137,23,78,166
1590,245,5,2019-02-22 17:07:17,2019-03-08 17:07:17,174,21,44,602
1591,87,9,2011-10-06 04:52:46,2011-10-25 04:52:46,184,5,57,799
1592,461,7,2015-06-17 22:57:39,2015-07-15 22:57:39,126,16,102,280
1593,106,10,2011-08-14 19:57:46,2011-08-30 19:57:46,54,11,90,272
1594,467,4,2024-05-05 15:55:03,2024-05-22 15:55:03,164,29,59,199
1595,404,3,2016-02-28 01:18:52,2016-03-24 01:18:52,184,15,67,987
1596,312,7,2014-04-03 22:21:17,2014-04-20 22:21:17,198,24,75,192
1597,423,6,2016-05-26 14:35:34,2016-06-10 14:35:34,31,2,2,142
1598,1,8,2012-02-07 09:49:28,2012-02-27 09:49:28,113,25,22,70
1599,100,5,2023-12-28 09:19:07,2024-01-15 09:19:07,179,17,50,980
1600,292,7,2012-07-07 13:17:23,2012-08-04 13:17:23,88,7,64,70
1601,463,6,2013-11-12 03:39:23,2013-12-01 03:39:23,122,8,15,993
1602,183,3,2013-03-30 11:54:43,2013-04-13 11:54:43,2,18,73,573
1603,34,9,2022-03-19 06:35:30,2022-04-05 06:35:30,117,8,4,682
1604,291,6,2024-05-17 14:59:26,2024-06-12 14:59:26,14,16,80,215
1605,120,8,2021-09-02 20:48:28,2021-09-29 20:48:28,116,28,30,108
1606,314,8,2013-07-26 22:13:58,2013-08-11 22:13:58,50,29,36,964
1607,380,5,2024-01-21 08:04:33,2024-02-05 08:04:33,133,11,7,916
1608,82,8,2016-12-14 03:43:58,2017-01-09 03:43:58,172,30,48,622
1609,425,1,2013-09-25 03:22:08,2013-10-19 03:22:08,135,5,53,558
1610,10,1,2014-08-28 04:45:50,2014-09-22 04:45:50,156,2,61,155
1611,15,9,2021-03-01 09:43:01,2021-03-17 09:43:01,168,21,62,88
1612,81,2,2020-03-04 10:22:10,2020-03-31 10:22:10,134,19,97,999
1613,178,3,2019-06-16 03:49:55,2019-07-04 03:49:55,63,20,83,717
1614,292,7,2021-06-05 04:29:27,2021-06-24 04:29:27,198,2,17,241
1615,39,6,2015-04-25 02:26:26,2015-05-12 02:26:26,159,30,100,916
1616,265,8,2013-08-19 01:16:12,2013-09-11 01:16:12,90,4,59,370
1617,405,10,2012-10-02 00:59:00,2012-10-23 00:59:00,8,7,22,202
1618,420,9,2012-08-27 20:33:45,2012-09-10 20:33:45,135,18,8,814
1619,443,1,2014-05-07 03:51:50,2014-05-27 03:51:50,155,10,9,477
1620,7,3,2021-03-02 09:21:54,2021-03-21 09:21:54,188,9,16,970
1621,478,1,2015-08-24 04:21:54,2015-09-10 04:21:54,13,15,66,641
1622,217,8,2016-03-11 07:18:21,2016-04-02 07:18:21,167,12,67,718
1623,249,6,2013-05-16 06:02:55,2013-06-11 06:02:55,88,22,70,347
1624,301,6,2017-01-09 17:49:07,2017-01-23 17:49:07,148,25,13,311
1625,23,5,2012-05-19 00:05:50,2012-06-07 00:05:50,159,27,57,181
1626,128,7,2016-11-23 23:14:39,2016-12-21 23:14:39,106,20,38,694
1627,66,8,2012-07-20 19:40:10,2012-08-09 19:40:10,46,17,55,979
1628,54,9,2020-12-03 09:19:43,2020-12-22 09:19:43,32,10,99,707
1629,21,5,2017-08-24 23:02:30,2017-09-09 23:02:30,58,21,71,277
1630,340,6,2024-08-29 06:47:23,2024-09-24 06:47:23,12,22,89,266
1631,206,3,2014-12-25 04:46:09,2015-01-22 04:46:09,28,16,50,268
1632,100,5,2019-05-13 19:59:30,2019-06-06 19:59:30,155,28,26,879
1633,463,5,2011-07-17 15:43:44,2011-08-09 15:43:44,28,14,101,900
1634,486,7,2020-11-16 16:44:59,2020-12-14 16:44:59,115,9,5,453
1635,458,9,2014-05-30 10:11:58,2014-06-21 10:11:58,173,29,89,430
1636,262,6,2024-09-02 00:45:32,2024-09-25 00:45:32,137,11,58,278
1637,39,2,2018-06-15 03:13:20,2018-07-08 03:13:20,14,13,83,831
1638,224,8,2019-09-28 02:00:44,2019-10-26 02:00:44,165,5,55,297
1639,259,8,2015-04-08 04:51:06,2015-04-23 04:51:06,160,8,84,593
1640,276,10,2019-07-25 17:15:28,2019-08-15 17:15:28,82,7,59,485
1641,38,3,2021-03-05 00:17:28,2021-03-19 00:17:28,72,19,28,900
1642,57,7,2020-11-28 19:28:46,2020-12-25 19:28:46,190,9,46,693
1643,306,9,2023-07-14 12:06:42,2023-08-07 12:06:42,38,30,34,253
1644,225,9,2021-06-20 00:50:18,2021-07-18 00:50:18,4,9,57,3
1645,21,8,2024-07-22 22:53:40,2024-08-09 22:53:40,161,19,26,399
1646,35,9,2011-01-18 19:54:48,2011-02-06 19:54:48,115,12,51,806
1647,92,7,2016-09-19 18:01:59,2016-10-12 18:01:59,179,29,76,143
1648,26,4,2021-12-02 23:17:58,2021-12-28 23:17:58,172,24,21,481
1649,494,6,2020-03-25 11:35:28,2020-04-11 11:35:28,199,16,16,145
1650,200,8,2012-11-24 19:04:38,2012-12-13 19:04:38,48,3,20,874
1651,3,1,2023-03-28 06:56:53,2023-04-14 06:56:53,142,25,44,469
1652,260,10,2024-06-02 23:54:51,2024-06-26 23:54:51,90,26,76,118
1653,120,3,2016-01-04 20:58:04,2016-01-23 20:58:04,181,10,24,349
1654,199,7,2023-09-10 11:51:04,2023-10-06 11:51:04,6,1,75,553
1655,371,1,2022-04-14 08:18:32,2022-05-10 08:18:32,86,30,63,831
1656,109,7,2020-09-09 13:54:20,2020-10-01 13:54:20,168,20,6,715
1657,16,4,2019-12-17 22:37:41,2020-01-03 22:37:41,69,3,32,842
1658,208,6,2018-10-21 19:25:49,2018-11-14 19:25:49,168,7,17,603
1659,166,7,2013-10-22 13:31:42,2013-11-13 13:31:42,188,30,69,274
1660,456,10,2012-03-27 06:34:08,2012-04-19 06:34:08,114,28,93,822
1661,418,1,2021-04-10 22:17:44,2021-05-01 22:17:44,189,16,6,437
1662,13,8,2019-05-21 11:52:56,2019-06-04 11:52:56,70,13,13,852
1663,404,4,2015-01-22 15:07:27,2015-02-09 15:07:27,64,28,57,33
1664,402,5,2011-09-03 22:46:59,2011-09-17 22:46:59,188,19,11,748
1665,339,8,2024-06-28 12:24:36,2024-07-25 12:24:36,80,29,37,202
1666,287,8,2012-01-18 18:40:24,2012-02-07 18:40:24,22,22,94,653
1667,434,7,2012-11-18 17:03:58,2012-12-15 17:03:58,62,17,90,470
1668,96,2,2016-04-19 17:12:57,2016-05-09 17:12:57,92,29,62,725
1669,410,5,2021-03-01 00:10:38,2021-03-22 00:10:38,2,24,42,262
1670,427,9,2019-10-05 10:48:42,2019-10-24 10:48:42,112,14,16,537
1671,149,9,2013-06-02 00:58:22,2013-06-18 00:58:22,186,16,40,69
1672,88,8,2020-06-19 12:38:47,2020-07-07 12:38:47,130,12,30,643
1673,129,2,2016-06-09 04:15:18,2016-06-24 04:15:18,186,24,78,516
1674,241,3,2023-05-20 13:48:03,2023-06-11 13:48:03,108,7,91,265
1675,293,3,2015-12-23 17:58:31,2016-01-16 17:58:31,22,21,21,140
1676,366,4,2021-11-21 06:51:10,2021-12-08 06:51:10,148,28,75,855
1677,269,3,2022-03-29 01:51:45,2022-04-24 01:51:45,32,11,73,805
1678,8,8,2015-08-01 01:52:28,2015-08-15 01:52:28,179,27,16,217
1679,497,3,2015-11-13 20:47:23,2015-12-10 20:47:23,170,23,1,297
1680,140,9,2020-01-24 00:59:43,2020-02-18 00:59:43,67,30,100,360
1681,233,8,2021-11-26 22:57:39,2021-12-16 22:57:39,19,12,86,273
1682,376,8,2013-09-17 10:43:36,2013-10-02 10:43:36,167,23,49,400
1683,152,6,2020-02-10 16:17:35,2020-02-24 16:17:35,107,18,76,858
1684,296,2,2011-03-28 21:15:59,2011-04-14 21:15:59,26,13,88,839
1685,159,6,2012-10-15 05:31:08,2012-11-09 05:31:08,113,21,52,504
1686,403,8,2013-11-19 05:16:50,2013-12-17 05:16:50,193,27,52,955
1687,419,8,2021-03-16 20:53:56,2021-04-04 20:53:56,185,14,50,411
1688,129,8,2021-01-25 10:37:44,2021-02-21 10:37:44,101,2,72,362
1689,5,9,2022-09-26 10:22:59,2022-10-12 10:22:59,172,24,44,871
1690,72,10,2022-03-01 15:48:40,2022-03-25 15:48:40,112,10,43,902
1691,475,3,2017-09-10 16:10:19,2017-09-29 16:10:19,19,16,47,64
1692,294,10,2022-07-23 03:06:14,2022-08-10 03:06:14,138,17,64,542
1693,304,9,2011-11-12 06:10:23,2011-11-28 06:10:23,129,16,19,480
1694,154,5,2013-06-28 04:39:47,2013-07-17 04:39:47,37,6,1,442
1695,352,9,2018-01-23 03:15:58,2018-02-07 03:15:58,93,23,6,425
1696,311,3,2021-04-08 00:01:04,2021-05-06 00:01:04,153,27,69,479
1697,348,4,2020-01-12 08:38:44,2020-02-07 08:38:44,166,17,56,804
1698,142,1,2016-08-13 22:58:15,2016-09-06 22:58:15,16,13,62,144
1699,213,7,2020-07-04 18:21:37,2020-07-22 18:21:37,52,19,5,252
1700,410,2,2016-03-04 10:10:55,2016-03-20 10:10:55,66,8,8,199
1701,279,4,2013-02-17 06:42:26,2013-03-04 06:42:26,146,27,31,248
1702,11,2,2015-04-22 02:53:43,2015-05-19 02:53:43,28,30,15,821
1703,261,5,2017-04-12 22:45:03,2017-05-09 22:45:03,172,1,52,363
1704,257,9,2023-02-16 04:18:31,2023-03-06 04:18:31,83,11,67,511
1705,191,3,2017-01-16 14:53:17,2017-02-04 14:53:17,179,10,46,158
1706,202,2,2011-01-05 10:15:27,2011-01-28 10:15:27,88,3,36,198
1707,312,8,2013-06-14 21:51:39,2013-07-04 21:51:39,65,12,59,725
1708,109,6,2018-01-05 00:39:05,2018-01-27 00:39:05,19,30,58,981
1709,451,9,2012-11-03 05:04:05,2012-11-26 05:04:05,52,21,65,468
1710,474,2,2019-03-17 02:36:34,2019-04-11 02:36:34,169,8,43,358
1711,490,7,2020-07-26 08:49:58,2020-08-15 08:49:58,159,14,32,673
1712,414,9,2014-04-26 11:28:53,2014-05-13 11:28:53,183,26,74,364
1713,454,9,2011-04-22 00:45:36,2011-05-17 00:45:36,112,22,33,70
1714,335,9,2016-01-18 10:57:19,2016-02-08 10:57:19,37,11,88,397
1715,24,2,2017-10-09 00:53:15,2017-11-06 00:53:15,154,20,96,598
1716,397,7,2023-07-14 10:18:06,2023-07-29 10:18:06,34,9,55,957
1717,157,8,2018-05-10 20:22:41,2018-06-02 20:22:41,108,23,22,607
1718,202,9,2019-04-13 17:27:04,2019-04-30 17:27:04,73,5,56,538
1719,186,2,2011-12-24 16:51:41,2012-01-20 16:51:41,125,19,59,196
1720,247,10,2018-01-31 11:26:56,2018-02-20 11:26:56,187,27,78,908
1721,47,1,2021-02-12 06:47:58,2021-02-26 06:47:58,34,21,64,833
1722,311,1,2023-07-19 15:05:52,2023-08-03 15:05:52,174,26,80,321
1723,369,3,2011-07-20 11:48:01,2011-08-16 11:48:01,3,7,70,979
1724,233,3,2010-11-19 14:02:51,2010-12-13 14:02:51,26,30,17,128
1725,441,6,2016-10-07 13:24:26,2016-11-02 13:24:26,164,3,74,43
1726,141,6,2013-12-28 10:18:58,2014-01-21 10:18:58,188,26,49,176
1727,157,5,2010-11-10 13:33:55,2010-12-07 13:33:55,107,23,24,155
1728,49,7,2019-04-10 00:03:16,2019-04-24 00:03:16,87,14,53,223
1729,406,4,2024-02-21 10:17:51,2024-03-16 10:17:51,155,7,87,362
1730,268,3,2013-03-25 22:19:36,2013-04-08 22:19:36,74,7,94,135
1731,66,6,2020-06-07 14:20:21,2020-06-27 14:20:21,62,22,69,94
1732,8,4,2014-04-20 18:02:36,2014-05-08 18:02:36,14,21,64,322
1733,484,10,2016-09-26 09:56:22,2016-10-15 09:56:22,194,17,37,68
1734,141,3,2015-07-30 13:20:15,2015-08-23 13:20:15,16,5,37,542
1735,98,6,2023-08-02 11:58:30,2023-08-20 11:58:30,13,16,36,378
1736,390,10,2023-12-07 02:28:27,2023-12-21 02:28:27,55,24,32,965
1737,264,1,2017-06-04 19:00:07,2017-06-20 19:00:07,150,21,73,623
1738,239,1,2021-01-16 16:25:16,2021-02-11 16:25:16,36,9,35,5
1739,476,4,2013-11-17 17:11:20,2013-12-05 17:11:20,23,1,80,13
1740,248,2,2016-06-15 17:08:43,2016-07-06 17:08:43,172,18,23,242
1741,169,4,2013-06-08 11:51:06,2013-07-02 11:51:06,34,25,63,487
1742,330,4,2015-01-09 22:04:44,2015-02-02 22:04:44,126,14,46,352
1743,226,7,2015-11-28 07:04:48,2015-12-16 07:04:48,17,15,17,455
1744,244,4,2017-08-20 01:12:39,2017-09-08 01:12:39,87,11,40,571
1745,55,5,2013-08-12 08:08:24,2013-09-09 08:08:24,120,4,24,931
1746,209,7,2020-02-12 18:33:12,2020-03-03 18:33:12,28,11,88,253
1747,112,10,2015-11-21 18:51:01,2015-12-14 18:51:01,191,28,17,622
1748,92,8,2021-11-13 07:08:44,2021-12-01 07:08:44,182,2,18,985
1749,178,1,2023-03-31 02:42:56,2023-04-15 02:42:56,165,4,27,906
1750,426,4,2011-04-26 02:25:09,2011-05-14 02:25:09,163,8,73,52
1751,81,8,2024-05-30 00:05:14,2024-06-19 00:05:14,159,28,95,553
1752,330,6,2021-03-02 04:09:33,2021-03-25 04:09:33,130,6,37,832
1753,243,4,2024-03-15 16:47:09,2024-04-05 16:47:09,56,23,73,72
1754,68,10,2012-12-31 13:28:02,2013-01-27 13:28:02,155,28,6,227
1755,471,2,2015-06-21 23:25:57,2015-07-12 23:25:57,177,20,15,152
1756,178,10,2012-09-20 06:56:01,2012-10-11 06:56:01,63,19,90,807
1757,162,8,2013-01-23 09:21:04,2013-02-11 09:21:04,171,30,12,972
1758,411,3,2023-04-19 01:08:18,2023-05-07 01:08:18,22,26,95,92
1759,482,3,2021-02-08 16:47:29,2021-02-28 16:47:29,46,2,91,401
1760,335,6,2014-04-04 03:17:50,2014-05-01 03:17:50,154,3,6,4
1761,142,5,2017-03-29 02:15:49,2017-04-23 02:15:49,49,13,33,898
1762,201,5,2020-07-09 00:00:43,2020-07-26 00:00:43,75,9,27,844
1763,384,10,2024-01-14 07:42:06,2024-01-30 07:42:06,108,19,12,259
1764,81,1,2016-06-25 13:54:56,2016-07-11 13:54:56,162,2,60,645
1765,85,8,2022-01-03 01:30:01,2022-01-19 01:30:01,102,23,65,245
1766,81,8,2016-02-28 02:20:51,2016-03-18 02:20:51,131,2,81,520
1767,452,8,2024-06-17 03:22:13,2024-07-15 03:22:13,140,11,86,494
1768,29,10,2018-11-05 17:46:16,2018-11-20 17:46:16,56,7,70,769
1769,112,1,2010-11-19 10:01:31,2010-12-08 10:01:31,4,2,76,45
1770,31,7,2022-05-11 19:28:19,2022-06-08 19:28:19,55,21,18,351
1771,375,7,2012-01-27 04:25:14,2012-02-18 04:25:14,166,16,58,906
1772,146,7,2023-04-06 04:22:23,2023-04-25 04:22:23,95,18,53,124
1773,85,9,2018-05-27 09:14:00,2018-06-17 09:14:00,169,10,60,670
1774,124,5,2017-06-26 19:36:24,2017-07-10 19:36:24,71,26,54,654
1775,113,3,2019-04-30 16:35:24,2019-05-17 16:35:24,183,10,49,363
1776,404,7,2019-08-19 00:28:10,2019-09-12 00:28:10,136,10,99,67
1777,152,7,2014-08-28 00:17:47,2014-09-16 00:17:47,189,7,43,124
1778,161,8,2015-03-23 00:54:10,2015-04-13 00:54:10,53,11,97,70
1779,264,6,2015-10-20 15:41:01,2015-11-16 15:41:01,28,26,94,864
1780,203,10,2021-08-22 08:43:48,2021-09-12 08:43:48,173,13,46,721
1781,290,6,2023-04-08 11:45:00,2023-05-05 11:45:00,149,14,42,809
1782,7,1,2017-11-27 00:16:12,2017-12-17 00:16:12,164,30,99,941
1783,118,4,2015-03-28 21:19:34,2015-04-25 21:19:34,115,24,41,158
1784,292,7,2015-06-02 02:32:06,2015-06-18 02:32:06,189,9,67,263
1785,72,2,2011-08-17 03:39:36,2011-09-10 03:39:36,3,19,21,189
1786,66,6,2013-05-06 12:00:01,2013-06-03 12:00:01,24,24,34,347
1787,246,10,2012-11-17 19:40:27,2012-12-06 19:40:27,163,12,93,203
1788,329,3,2014-05-04 16:40:17,2014-05-25 16:40:17,59,16,51,424
1789,140,2,2016-09-06 14:18:27,2016-09-20 14:18:27,73,5,55,315
1790,30,3,2013-08-04 11:12:49,2013-08-21 11:12:49,159,28,61,48
1791,40,4,2018-09-17 05:18:31,2018-10-09 05:18:31,125,5,23,605
1792,74,2,2022-05-22 00:19:01,2022-06-13 00:19:01,5,20,100,206
1793,327,3,2022-12-01 20:10:50,2022-12-20 20:10:50,80,29,86,195
1794,79,3,2021-11-25 03:10:40,2021-12-18 03:10:40,156,21,48,34
1795,367,5,2024-06-28 03:41:49,2024-07-13 03:41:49,146,13,18,571
1796,14,8,2019-01-14 01:25:08,2019-02-01 01:25:08,111,22,83,684
1797,415,6,2015-09-25 05:36:13,2015-10-18 05:36:13,51,20,7,944
1798,240,9,2021-05-07 10:53:52,2021-05-29 10:53:52,55,22,85,302
1799,256,7,2013-04-05 11:41:42,2013-05-01 11:41:42,118,22,80,25
1800,487,8,2017-12-07 20:33:02,2017-12-21 20:33:02,130,5,40,311
1801,221,7,2023-04-24 17:55:44,2023-05-14 17:55:44,97,20,40,705
1802,114,7,2024-07-26 03:17:40,2024-08-17 03:17:40,176,27,1,697
1803,325,5,2010-11-20 19:12:44,2010-12-13 19:12:44,54,17,53,518
1804,450,6,2012-09-02 19:10:05,2012-09-18 19:10:05,187,1,68,335
1805,297,3,2023-09-02 04:17:08,2023-09-21 04:17:08,86,26,82,438
1806,293,8,2021-11-30 02:08:23,2021-12-16 02:08:23,48,13,49,580
1807,436,3,2011-04-21 06:30:21,2011-05-17 06:30:21,54,26,100,147
1808,230,3,2023-04-30 14:09:30,2023-05-19 14:09:30,125,8,81,969
1809,368,7,2023-09-28 01:10:57,2023-10-16 01:10:57,139,27,92,621
1810,85,8,2020-08-19 14:54:56,2020-09-13 14:54:56,15,24,88,277
1811,91,4,2013-07-08 09:10:17,2013-07-29 09:10:17,200,22,88,247
