LogisticsID,SalesOrderID,ProductID,PlantID,WarehouseID,EmployeeID,CustomerID,QuantityShippedIn,QuantityShippedOut,ShippingInDatetime,ShippingOutDatetime,DeliveryMethod,DeliveryStatusID,DeliveryDatetime,ClosingDatetime
2190,814,210,9,2,57,287,971,720,2017-11-10 05:00:52,2017-12-10 05:00:52,Land,5,2017-12-13 05:00:52,
2191,5040,10,2,8,15,813,373,443,2012-11-07 02:22:48,2012-12-17 02:22:48,Sea,2,2012-12-26 02:22:48,
2192,5203,368,8,8,24,399,320,160,2017-05-26 16:55:38,2017-07-12 16:55:38,Air,4,2017-07-26 16:55:38,
2193,8089,345,6,7,99,940,846,571,2014-06-17 11:26:46,2014-08-09 11:26:46,Air,4,2014-08-17 11:26:46,
2194,3443,318,5,5,53,759,72,797,2020-05-12 10:48:45,2020-06-18 10:48:45,Land,4,2020-06-29 10:48:45,
2195,9331,147,10,10,13,328,108,466,2017-03-07 00:48:55,2017-04-10 00:48:55,Air,3,2017-04-20 00:48:55,2017-04-27 00:48:55
2196,9235,328,7,6,51,531,563,793,2013-08-03 16:20:45,2013-10-01 16:20:45,Land,4,2013-10-04 16:20:45,
2197,2167,398,6,1,30,761,769,727,2013-11-15 22:02:53,2014-01-05 22:02:53,Land,5,2014-01-19 22:02:53,
2198,9384,106,5,1,44,950,987,807,2024-03-17 11:50:59,2024-05-07 11:50:59,Sea,1,2024-05-11 11:50:59,
2199,4117,316,9,1,23,805,436,175,2020-06-04 07:33:06,2020-07-14 07:33:06,Air,5,2020-07-23 07:33:06,
2200,4913,414,4,2,82,975,684,249,2018-03-03 23:56:57,2018-04-12 23:56:57,Sea,2,2018-04-14 23:56:57,
2201,4803,295,10,9,2,720,347,510,2023-12-15 03:03:10,2024-02-03 03:03:10,Sea,1,2024-02-14 03:03:10,
2202,1193,31,10,5,77,521,727,820,2023-10-23 12:42:47,2023-12-09 12:42:47,Land,3,2023-12-19 12:42:47,2024-01-07 12:42:47
2203,1041,269,9,9,87,814,168,254,2011-12-11 16:29:07,2012-01-20 16:29:07,Land,5,2012-01-25 16:29:07,
2204,4213,320,8,4,27,191,486,690,2011-01-28 08:23:56,2011-03-09 08:23:56,Air,3,2011-03-23 08:23:56,2011-04-18 08:23:56
2205,6944,423,4,6,86,289,880,483,2022-08-02 11:21:16,2022-09-26 11:21:16,Land,3,2022-10-10 11:21:16,2022-10-17 11:21:16
2206,1663,187,1,7,36,501,836,366,2012-10-26 04:46:57,2012-12-25 04:46:57,Sea,4,2013-01-01 04:46:57,
2207,7546,73,8,1,13,552,182,77,2021-05-13 17:46:50,2021-07-12 17:46:50,Land,2,2021-07-18 17:46:50,
2208,7147,22,3,1,71,902,732,557,2017-06-13 04:44:47,2017-07-28 04:44:47,Air,2,2017-08-01 04:44:47,
2209,8761,379,8,4,56,580,271,614,2024-04-24 17:21:10,2024-06-17 17:21:10,Air,4,2024-06-27 17:21:10,
2210,8330,251,10,3,84,477,309,783,2013-06-22 04:50:18,2013-07-30 04:50:18,Sea,3,2013-08-06 04:50:18,2013-09-02 04:50:18
2211,2359,400,3,2,98,267,460,121,2010-12-17 12:23:25,2011-01-31 12:23:25,Sea,3,2011-02-14 12:23:25,2011-03-08 12:23:25
2212,6040,73,4,1,18,619,747,898,2022-12-19 09:28:51,2023-01-19 09:28:51,Land,5,2023-01-24 09:28:51,
2213,9202,383,3,4,81,451,948,623,2014-03-31 02:43:29,2014-05-13 02:43:29,Air,1,2014-05-22 02:43:29,
2214,6772,415,9,1,85,208,432,759,2021-02-12 15:03:20,2021-04-11 15:03:20,Sea,2,2021-04-23 15:03:20,
2215,996,430,1,1,94,372,352,361,2023-07-09 08:39:59,2023-08-22 08:39:59,Sea,1,2023-08-23 08:39:59,
2216,1856,120,5,7,4,155,508,710,2020-07-05 22:45:26,2020-08-22 22:45:26,Land,3,2020-08-30 22:45:26,2020-09-06 22:45:26
2217,1794,461,1,3,10,493,22,472,2015-02-09 17:06:52,2015-04-06 17:06:52,Sea,4,2015-04-15 17:06:52,
2218,2297,233,3,4,29,883,981,641,2021-04-15 15:35:13,2021-05-23 15:35:13,Land,4,2021-06-02 15:35:13,
2219,2326,39,2,8,66,932,402,477,2018-05-06 17:51:11,2018-06-06 17:51:11,Air,1,2018-06-20 17:51:11,
2220,2188,25,1,8,47,466,82,348,2024-03-26 03:48:53,2024-04-29 03:48:53,Land,2,2024-05-13 03:48:53,
2221,7217,62,5,3,86,124,969,839,2022-05-31 09:18:45,2022-07-02 09:18:45,Land,3,2022-07-09 09:18:45,2022-07-29 09:18:45
2222,3239,13,8,3,38,500,218,234,2013-11-26 05:18:07,2014-01-09 05:18:07,Land,2,2014-01-13 05:18:07,
2223,2998,87,1,6,67,320,446,320,2016-01-05 15:37:52,2016-02-23 15:37:52,Land,2,2016-02-24 15:37:52,
2224,4296,63,9,1,58,13,593,639,2011-10-12 17:11:01,2011-11-12 17:11:01,Land,5,2011-11-17 17:11:01,
2225,3790,166,2,3,60,117,648,748,2022-08-21 17:39:09,2022-10-09 17:39:09,Air,1,2022-10-18 17:39:09,
2226,7096,360,9,3,15,188,197,594,2019-03-26 15:56:10,2019-05-01 15:56:10,Sea,2,2019-05-15 15:56:10,
2227,2843,231,1,3,19,597,31,58,2018-04-06 13:05:59,2018-05-31 13:05:59,Land,1,2018-06-12 13:05:59,
2228,3028,52,9,4,95,794,465,439,2019-08-16 21:29:54,2019-09-16 21:29:54,Land,4,2019-09-25 21:29:54,
2229,5594,396,5,7,47,541,595,534,2020-04-07 13:24:04,2020-05-11 13:24:04,Sea,2,2020-05-13 13:24:04,
2230,7122,261,10,3,80,616,780,673,2013-09-11 02:40:42,2013-10-25 02:40:42,Sea,4,2013-10-30 02:40:42,
2231,557,56,4,10,60,372,9,217,2012-05-08 02:35:12,2012-06-22 02:35:12,Air,5,2012-07-02 02:35:12,
2232,6503,203,2,7,97,781,52,239,2023-05-14 20:30:42,2023-07-01 20:30:42,Land,5,2023-07-14 20:30:42,
2233,1705,9,4,2,97,371,418,636,2019-12-07 15:08:54,2020-01-11 15:08:54,Air,4,2020-01-25 15:08:54,
2234,7614,368,8,4,73,927,135,678,2015-05-15 03:00:35,2015-06-24 03:00:35,Sea,3,2015-07-01 03:00:35,2015-07-10 03:00:35
2235,9795,497,5,10,101,814,252,43,2015-11-04 10:28:37,2015-12-11 10:28:37,Land,3,2015-12-18 10:28:37,2016-01-09 10:28:37
2236,2395,329,6,3,59,827,620,536,2022-11-15 21:50:51,2023-01-04 21:50:51,Air,5,2023-01-16 21:50:51,
2237,3792,151,9,8,50,554,322,936,2019-12-30 21:33:17,2020-02-18 21:33:17,Land,1,2020-02-21 21:33:17,
2238,316,20,3,2,73,202,93,976,2019-08-17 02:11:24,2019-10-03 02:11:24,Land,1,2019-10-08 02:11:24,
2239,5577,481,7,5,52,736,526,740,2024-08-02 12:39:29,2024-09-20 12:39:29,Sea,3,2024-09-25 12:39:29,2024-09-28 12:39:29
2240,4198,386,10,1,17,979,348,833,2019-09-08 17:28:20,2019-11-05 17:28:20,Land,2,2019-11-19 17:28:20,
2241,6721,376,10,3,29,443,497,171,2023-10-03 01:29:41,2023-11-19 01:29:41,Sea,1,2023-12-02 01:29:41,
2242,4151,440,3,10,102,698,118,614,2016-10-22 06:25:12,2016-11-22 06:25:12,Air,1,2016-12-03 06:25:12,
2243,2711,431,4,8,73,768,235,352,2016-05-20 04:57:13,2016-06-19 04:57:13,Sea,5,2016-06-28 04:57:13,
2244,7164,486,6,10,87,596,562,288,2020-06-05 04:43:56,2020-08-03 04:43:56,Air,5,2020-08-14 04:43:56,
2245,6692,450,9,4,42,830,517,186,2022-03-29 06:26:28,2022-05-05 06:26:28,Land,5,2022-05-16 06:26:28,
2246,4612,101,9,3,36,314,465,210,2021-09-24 10:22:54,2021-10-28 10:22:54,Air,1,2021-10-30 10:22:54,
2247,8539,430,6,7,17,736,225,620,2020-11-08 03:58:00,2020-12-19 03:58:00,Land,4,2020-12-21 03:58:00,
2248,899,425,9,3,56,411,235,986,2014-08-31 00:34:43,2014-10-18 00:34:43,Land,1,2014-10-30 00:34:43,
2249,6994,359,4,4,20,277,532,920,2024-05-05 23:42:32,2024-06-04 23:42:32,Sea,5,2024-06-13 23:42:32,
2250,9780,271,3,8,100,561,775,345,2023-03-01 20:44:17,2023-04-04 20:44:17,Sea,4,2023-04-07 20:44:17,
2251,4670,254,10,3,67,249,483,553,2013-08-24 16:13:01,2013-10-06 16:13:01,Sea,4,2013-10-19 16:13:01,
2252,4923,344,7,5,77,943,900,963,2014-03-27 07:31:21,2014-04-28 07:31:21,Air,2,2014-05-01 07:31:21,
2253,6392,199,4,2,23,314,850,914,2016-01-06 02:11:18,2016-02-20 02:11:18,Land,3,2016-02-28 02:11:18,2016-03-21 02:11:18
2254,2627,455,9,2,45,26,415,223,2024-02-28 03:57:08,2024-04-04 03:57:08,Sea,2,2024-04-16 03:57:08,
2255,1413,122,3,5,99,923,924,785,2017-01-27 10:18:26,2017-03-26 10:18:26,Air,3,2017-04-07 10:18:26,2017-04-25 10:18:26
2256,296,498,3,8,44,609,938,553,2017-10-14 12:59:03,2017-12-11 12:59:03,Air,3,2017-12-14 12:59:03,2017-12-29 12:59:03
2257,1169,439,8,8,80,89,174,34,2012-08-20 12:01:48,2012-10-03 12:01:48,Sea,3,2012-10-14 12:01:48,2012-10-15 12:01:48
2258,1713,267,8,10,99,676,765,970,2018-11-02 15:49:37,2018-12-21 15:49:37,Land,5,2019-01-04 15:49:37,
2259,6146,481,10,1,16,395,781,21,2024-06-19 20:55:01,2024-07-23 20:55:01,Sea,2,2024-08-01 20:55:01,
2260,6329,442,6,5,50,81,889,483,2011-05-12 21:30:30,2011-06-12 21:30:30,Air,2,2011-06-18 21:30:30,
2261,5285,3,10,3,97,128,65,378,2022-03-28 16:06:09,2022-05-27 16:06:09,Sea,5,2022-06-05 16:06:09,
2262,7965,96,2,9,78,819,518,351,2012-02-21 18:21:42,2012-03-28 18:21:42,Sea,1,2012-04-07 18:21:42,
2263,5203,190,3,4,29,477,431,229,2017-01-30 08:09:32,2017-03-12 08:09:32,Sea,2,2017-03-22 08:09:32,
2264,8152,35,10,2,87,707,369,114,2017-12-23 09:10:41,2018-02-15 09:10:41,Air,1,2018-03-01 09:10:41,
2265,2094,273,8,1,86,147,553,170,2024-08-28 23:14:10,2024-10-11 23:14:10,Sea,3,2024-10-23 23:14:10,2024-10-28 23:14:10
2266,1756,417,3,5,50,335,118,646,2013-01-07 11:10:20,2013-03-05 11:10:20,Land,3,2013-03-15 11:10:20,2013-04-10 11:10:20
2267,700,340,10,2,55,486,345,712,2016-05-15 19:00:58,2016-07-13 19:00:58,Sea,3,2016-07-23 19:00:58,2016-07-30 19:00:58
2268,8474,34,3,1,101,815,599,821,2019-05-21 02:30:05,2019-06-22 02:30:05,Sea,2,2019-07-05 02:30:05,
2269,3249,336,4,9,74,410,719,415,2024-03-01 06:29:10,2024-04-20 06:29:10,Sea,5,2024-04-28 06:29:10,
2270,3575,488,7,2,93,512,441,735,2022-05-06 06:56:47,2022-06-18 06:56:47,Land,3,2022-06-24 06:56:47,2022-07-18 06:56:47
2271,4507,391,6,2,77,648,754,281,2018-11-02 12:48:04,2018-12-17 12:48:04,Sea,4,2018-12-21 12:48:04,
2272,4610,486,7,4,29,220,234,811,2014-04-23 18:19:57,2014-06-02 18:19:57,Land,1,2014-06-12 18:19:57,
2273,5033,191,4,4,20,745,172,389,2017-07-07 19:09:40,2017-08-29 19:09:40,Air,4,2017-09-01 19:09:40,
2274,1497,397,1,2,9,57,438,581,2019-02-20 19:37:26,2019-04-21 19:37:26,Land,1,2019-04-24 19:37:26,
2275,4684,496,8,8,35,353,517,182,2023-08-16 22:47:05,2023-10-15 22:47:05,Air,4,2023-10-27 22:47:05,
2276,8217,88,2,10,33,496,105,393,2020-10-31 13:35:48,2020-12-13 13:35:48,Sea,4,2020-12-22 13:35:48,
2277,2836,203,9,1,87,89,705,768,2014-04-05 03:52:10,2014-05-15 03:52:10,Sea,2,2014-05-27 03:52:10,
2278,3625,26,1,8,59,320,404,732,2015-10-24 14:59:37,2015-12-12 14:59:37,Air,3,2015-12-26 14:59:37,2016-01-09 14:59:37
2279,1287,118,7,7,26,970,517,305,2023-06-22 14:01:20,2023-08-18 14:01:20,Sea,3,2023-08-21 14:01:20,2023-09-14 14:01:20
2280,8528,382,4,9,17,797,779,637,2023-12-17 21:11:17,2024-01-18 21:11:17,Land,4,2024-01-24 21:11:17,
2281,2344,389,5,1,53,143,275,75,2018-01-10 03:53:23,2018-02-16 03:53:23,Air,3,2018-03-02 03:53:23,2018-03-24 03:53:23
2282,4363,110,5,2,34,70,405,626,2013-08-04 01:54:10,2013-09-10 01:54:10,Air,4,2013-09-12 01:54:10,
2283,7499,28,10,5,76,907,569,467,2017-10-12 23:31:17,2017-11-11 23:31:17,Land,5,2017-11-16 23:31:17,
2284,4668,292,3,3,78,221,98,178,2016-10-20 05:35:27,2016-11-28 05:35:27,Land,5,2016-12-07 05:35:27,
2285,4329,66,2,7,57,708,408,501,2013-09-13 08:46:23,2013-10-28 08:46:23,Land,2,2013-11-08 08:46:23,
2286,8613,216,6,1,69,932,411,339,2023-11-10 08:04:38,2023-12-23 08:04:38,Land,2,2023-12-26 08:04:38,
2287,9255,78,2,8,66,368,448,846,2011-01-07 01:54:27,2011-02-08 01:54:27,Air,2,2011-02-11 01:54:27,
2288,5261,444,10,4,2,436,507,200,2011-10-24 08:51:37,2011-11-29 08:51:37,Air,5,2011-12-07 08:51:37,
2289,4567,384,4,2,54,671,746,590,2020-08-05 23:44:25,2020-09-12 23:44:25,Air,5,2020-09-23 23:44:25,
2290,388,486,3,7,1,401,26,149,2020-08-24 20:44:10,2020-10-14 20:44:10,Sea,2,2020-10-22 20:44:10,
2291,5883,249,7,5,15,175,342,256,2017-08-03 08:42:30,2017-09-24 08:42:30,Sea,5,2017-10-04 08:42:30,
2292,713,450,6,3,26,483,192,422,2015-08-03 14:13:05,2015-09-07 14:13:05,Air,4,2015-09-09 14:13:05,
2293,6539,248,3,5,60,816,603,785,2019-10-03 02:50:12,2019-11-03 02:50:12,Air,3,2019-11-06 02:50:12,2019-11-16 02:50:12
2294,8987,312,3,6,70,266,242,469,2015-02-17 19:28:29,2015-04-06 19:28:29,Sea,1,2015-04-14 19:28:29,
2295,7602,108,1,10,56,608,162,523,2015-09-18 11:53:20,2015-11-07 11:53:20,Sea,4,2015-11-19 11:53:20,
2296,724,489,3,6,17,609,360,506,2020-06-11 11:55:49,2020-07-13 11:55:49,Air,5,2020-07-18 11:55:49,
2297,9498,234,3,2,89,764,873,95,2017-12-16 05:36:48,2018-01-27 05:36:48,Land,2,2018-02-02 05:36:48,
2298,5123,233,10,3,74,731,310,360,2011-10-28 16:49:19,2011-12-19 16:49:19,Air,5,2011-12-25 16:49:19,
2299,1997,237,6,1,17,828,186,711,2017-09-23 08:35:13,2017-11-05 08:35:13,Sea,1,2017-11-15 08:35:13,
2300,6072,378,7,5,52,349,285,760,2024-01-18 11:42:12,2024-02-28 11:42:12,Land,4,2024-03-11 11:42:12,
2301,8326,131,3,7,54,52,801,542,2017-09-22 02:01:07,2017-11-04 02:01:07,Air,3,2017-11-08 02:01:07,2017-12-08 02:01:07
2302,6960,307,7,3,85,656,962,170,2024-07-23 00:03:12,2024-09-05 00:03:12,Sea,5,2024-09-08 00:03:12,
2303,2126,370,2,7,36,881,436,773,2018-03-15 03:46:22,2018-04-18 03:46:22,Land,2,2018-04-29 03:46:22,
2304,5483,425,2,4,68,738,10,577,2015-11-18 11:59:11,2015-12-18 11:59:11,Sea,3,2016-01-01 11:59:11,2016-01-21 11:59:11
2305,9914,447,7,2,25,631,632,683,2016-04-02 20:27:01,2016-05-05 20:27:01,Land,3,2016-05-16 20:27:01,2016-05-31 20:27:01
2306,7762,489,9,1,92,372,295,707,2011-08-15 10:50:16,2011-10-05 10:50:16,Sea,3,2011-10-13 10:50:16,2011-10-29 10:50:16
2307,8536,468,6,4,56,809,312,703,2016-02-14 13:36:06,2016-03-26 13:36:06,Land,2,2016-04-03 13:36:06,
2308,3372,286,1,4,81,713,689,685,2017-10-10 05:30:47,2017-11-27 05:30:47,Air,2,2017-12-01 05:30:47,
2309,360,417,9,6,25,377,100,50,2012-07-02 11:48:06,2012-08-07 11:48:06,Land,3,2012-08-11 11:48:06,2012-08-28 11:48:06
2310,5582,467,7,8,45,198,638,973,2017-08-03 01:01:46,2017-09-17 01:01:46,Sea,1,2017-09-27 01:01:46,
2311,6029,86,10,9,17,742,508,625,2012-10-23 16:47:48,2012-12-05 16:47:48,Land,1,2012-12-11 16:47:48,
2312,4486,253,9,5,38,936,360,30,2021-02-17 18:25:42,2021-03-28 18:25:42,Air,4,2021-03-30 18:25:42,
2313,5154,358,4,3,91,743,867,91,2015-05-03 16:47:14,2015-06-23 16:47:14,Sea,5,2015-06-28 16:47:14,
2314,352,135,4,4,84,747,702,983,2020-06-30 08:01:49,2020-08-05 08:01:49,Sea,5,2020-08-12 08:01:49,
2315,2921,221,10,10,25,911,138,323,2019-02-02 07:38:17,2019-03-28 07:38:17,Land,3,2019-04-02 07:38:17,2019-04-28 07:38:17
2316,3558,382,9,6,61,854,771,660,2018-07-30 15:36:00,2018-09-05 15:36:00,Sea,3,2018-09-17 15:36:00,2018-09-22 15:36:00
2317,5323,213,10,1,17,956,728,790,2011-01-29 03:39:55,2011-03-26 03:39:55,Sea,4,2011-03-30 03:39:55,
2318,3702,246,6,8,5,595,60,105,2016-04-20 17:08:52,2016-06-18 17:08:52,Land,2,2016-06-30 17:08:52,
2319,6687,442,10,10,92,580,999,271,2018-07-28 17:42:42,2018-09-17 17:42:42,Sea,1,2018-09-22 17:42:42,
2320,5212,35,6,5,63,219,188,451,2013-02-12 04:19:35,2013-04-01 04:19:35,Air,2,2013-04-11 04:19:35,
2321,8672,27,6,7,79,497,57,828,2018-11-20 19:35:08,2018-12-24 19:35:08,Land,2,2019-01-01 19:35:08,
2322,9506,402,5,7,60,348,816,802,2013-10-05 04:09:47,2013-12-02 04:09:47,Land,3,2013-12-15 04:09:47,2014-01-05 04:09:47
2323,5672,37,5,10,28,26,294,301,2016-10-17 23:48:19,2016-12-06 23:48:19,Land,5,2016-12-14 23:48:19,
2324,4358,383,6,8,72,715,839,50,2021-11-16 20:24:09,2021-12-17 20:24:09,Air,2,2021-12-31 20:24:09,
2325,1092,63,8,6,96,211,428,781,2017-07-10 14:08:49,2017-09-02 14:08:49,Land,1,2017-09-16 14:08:49,
2326,7332,227,7,2,77,70,560,189,2012-11-03 09:36:23,2012-12-18 09:36:23,Sea,3,2012-12-19 09:36:23,2013-01-01 09:36:23
2327,255,350,7,1,33,608,463,250,2021-07-15 12:42:27,2021-08-28 12:42:27,Sea,5,2021-08-31 12:42:27,
2328,3311,321,6,10,48,526,154,357,2020-10-19 23:00:14,2020-12-03 23:00:14,Land,1,2020-12-05 23:00:14,
2329,1714,423,5,1,6,635,668,94,2016-04-08 18:07:43,2016-06-07 18:07:43,Sea,5,2016-06-11 18:07:43,
2330,7932,374,9,6,46,760,248,321,2012-07-18 08:45:43,2012-08-23 08:45:43,Air,3,2012-08-24 08:45:43,2012-09-20 08:45:43
2331,7977,371,7,2,1,722,675,418,2020-05-13 11:17:43,2020-06-19 11:17:43,Air,5,2020-06-21 11:17:43,
2332,8874,292,10,7,4,412,528,324,2011-03-06 06:15:25,2011-04-09 06:15:25,Sea,1,2011-04-18 06:15:25,
2333,6991,161,7,10,25,262,179,975,2011-05-07 13:12:25,2011-06-15 13:12:25,Land,4,2011-06-20 13:12:25,
2334,6651,27,10,4,52,811,312,271,2023-06-12 15:07:26,2023-07-29 15:07:26,Air,4,2023-08-08 15:07:26,
2335,4000,188,7,2,15,370,134,370,2013-10-15 03:13:13,2013-11-20 03:13:13,Land,4,2013-12-02 03:13:13,
2336,3570,126,1,6,80,472,762,695,2012-07-30 18:25:37,2012-09-14 18:25:37,Land,5,2012-09-15 18:25:37,
2337,4353,226,8,9,58,212,604,583,2015-06-08 21:08:40,2015-08-02 21:08:40,Land,3,2015-08-11 21:08:40,2015-09-07 21:08:40
2338,1252,38,1,8,97,277,839,347,2024-03-07 09:53:17,2024-04-22 09:53:17,Air,1,2024-05-02 09:53:17,
2339,7127,244,8,4,59,780,840,20,2019-07-12 06:22:57,2019-09-06 06:22:57,Air,1,2019-09-19 06:22:57,
2340,2843,167,7,4,19,690,33,855,2014-01-28 15:43:49,2014-03-09 15:43:49,Air,1,2014-03-16 15:43:49,
2341,93,25,5,2,56,803,680,5,2011-10-08 10:43:20,2011-11-24 10:43:20,Sea,4,2011-11-27 10:43:20,
2342,7538,221,6,8,6,117,600,304,2014-04-25 07:38:30,2014-06-08 07:38:30,Sea,5,2014-06-09 07:38:30,
2343,7702,77,10,6,89,504,595,96,2019-01-15 04:52:00,2019-03-07 04:52:00,Air,3,2019-03-10 04:52:00,2019-04-02 04:52:00
2344,1602,163,8,4,54,729,504,536,2014-04-14 08:11:23,2014-06-09 08:11:23,Sea,4,2014-06-10 08:11:23,
2345,3094,322,2,7,69,496,431,709,2017-10-04 04:27:07,2017-11-18 04:27:07,Air,2,2017-11-28 04:27:07,
2346,8101,429,3,4,35,736,728,860,2019-06-29 12:57:17,2019-08-18 12:57:17,Sea,4,2019-08-28 12:57:17,
2347,1272,404,10,3,6,919,994,241,2011-09-15 19:19:57,2011-11-03 19:19:57,Sea,2,2011-11-10 19:19:57,
2348,1942,127,7,9,79,807,806,827,2018-12-13 16:40:56,2019-01-25 16:40:56,Sea,4,2019-02-06 16:40:56,
2349,3325,399,7,6,42,50,550,329,2017-09-30 13:35:29,2017-11-23 13:35:29,Land,2,2017-11-30 13:35:29,
2350,4983,161,9,1,55,790,361,710,2013-10-29 06:55:51,2013-12-08 06:55:51,Sea,5,2013-12-18 06:55:51,
2351,7264,479,5,1,6,484,89,470,2017-07-09 20:31:04,2017-09-02 20:31:04,Land,1,2017-09-05 20:31:04,
2352,7635,86,3,9,70,644,973,28,2014-07-15 13:08:21,2014-08-18 13:08:21,Land,3,2014-08-26 13:08:21,2014-09-20 13:08:21
2353,2320,65,2,8,92,831,77,537,2013-03-14 13:39:34,2013-04-15 13:39:34,Air,2,2013-04-27 13:39:34,
2354,4591,138,9,2,42,796,492,688,2016-12-05 13:17:48,2017-01-26 13:17:48,Land,4,2017-02-02 13:17:48,
2355,4579,477,8,3,6,639,556,589,2014-07-17 18:04:51,2014-08-18 18:04:51,Sea,2,2014-08-22 18:04:51,
2356,7933,198,6,6,39,103,190,306,2019-02-11 19:00:05,2019-03-22 19:00:05,Land,2,2019-03-27 19:00:05,
2357,8348,56,10,6,16,477,932,491,2022-07-18 21:24:17,2022-08-21 21:24:17,Air,5,2022-08-24 21:24:17,
2358,677,163,8,8,46,397,344,581,2011-10-25 16:42:22,2011-11-26 16:42:22,Air,5,2011-12-08 16:42:22,
2359,4478,269,10,3,59,357,561,947,2021-06-21 21:14:40,2021-08-07 21:14:40,Sea,1,2021-08-12 21:14:40,
2360,1989,133,10,7,44,999,222,987,2019-07-06 19:47:07,2019-08-31 19:47:07,Sea,4,2019-09-05 19:47:07,
2361,7537,339,4,3,87,576,720,252,2013-06-10 16:04:36,2013-07-31 16:04:36,Land,4,2013-08-05 16:04:36,
2362,3439,332,6,9,65,268,440,249,2020-03-18 16:11:50,2020-04-24 16:11:50,Land,5,2020-04-28 16:11:50,
2363,3958,159,6,9,50,980,208,288,2013-12-23 04:33:08,2014-02-21 04:33:08,Land,1,2014-03-03 04:33:08,
2364,3404,499,5,8,21,416,668,862,2021-07-05 15:43:36,2021-08-22 15:43:36,Air,3,2021-09-02 15:43:36,2021-09-04 15:43:36
2365,2292,3,5,7,24,944,184,86,2024-06-28 15:33:57,2024-08-25 15:33:57,Sea,4,2024-09-06 15:33:57,
2366,2845,420,8,2,10,728,924,305,2011-10-18 00:02:01,2011-11-24 00:02:01,Sea,3,2011-12-02 00:02:01,2011-12-05 00:02:01
2367,7767,397,3,8,96,37,614,858,2010-10-23 12:27:35,2010-11-23 12:27:35,Land,1,2010-11-29 12:27:35,
2368,4129,373,1,4,75,787,488,694,2021-10-01 10:37:33,2021-11-08 10:37:33,Sea,2,2021-11-21 10:37:33,
2369,4815,422,4,4,22,341,338,258,2012-05-26 08:32:09,2012-07-06 08:32:09,Sea,2,2012-07-12 08:32:09,
2370,7219,257,2,3,83,128,15,610,2013-01-26 10:17:47,2013-03-11 10:17:47,Land,5,2013-03-15 10:17:47,
2371,4753,153,1,2,30,837,864,346,2016-09-09 01:48:14,2016-10-25 01:48:14,Air,5,2016-11-02 01:48:14,
2372,8975,388,8,10,79,457,954,1000,2019-02-01 11:50:28,2019-03-18 11:50:28,Land,5,2019-04-01 11:50:28,
2373,5861,180,1,5,2,95,262,811,2023-05-14 01:49:00,2023-06-20 01:49:00,Sea,4,2023-06-25 01:49:00,
2374,8806,352,8,5,53,262,702,434,2013-03-10 15:21:23,2013-04-20 15:21:23,Land,5,2013-04-30 15:21:23,
2375,2813,42,6,8,82,817,621,34,2017-04-14 01:09:56,2017-05-27 01:09:56,Land,3,2017-05-30 01:09:56,2017-06-27 01:09:56
2376,1428,227,4,2,26,78,165,733,2020-10-07 14:19:04,2020-11-06 14:19:04,Sea,1,2020-11-20 14:19:04,
2377,2008,253,3,2,98,96,598,702,2013-03-17 09:16:00,2013-04-19 09:16:00,Sea,1,2013-04-26 09:16:00,
2378,1526,360,8,2,39,432,581,727,2018-09-17 15:32:35,2018-10-21 15:32:35,Land,1,2018-10-23 15:32:35,
2379,6601,179,9,5,3,614,146,809,2024-07-01 07:52:51,2024-08-24 07:52:51,Sea,4,2024-08-31 07:52:51,
2380,1856,93,10,8,79,892,165,501,2011-12-09 16:21:16,2012-01-20 16:21:16,Land,4,2012-01-24 16:21:16,
2381,1751,110,3,3,14,993,708,249,2022-04-29 08:25:32,2022-06-09 08:25:32,Land,2,2022-06-21 08:25:32,
2382,4744,96,7,3,21,950,850,468,2022-01-11 00:14:46,2022-02-21 00:14:46,Sea,1,2022-02-24 00:14:46,
2383,797,325,4,8,20,356,160,639,2013-11-30 17:08:08,2014-01-01 17:08:08,Land,3,2014-01-04 17:08:08,2014-01-28 17:08:08
2384,2682,127,8,10,49,658,413,1,2021-04-21 00:53:31,2021-06-06 00:53:31,Sea,5,2021-06-08 00:53:31,
2385,9147,160,8,1,57,993,164,742,2014-12-26 21:46:05,2015-02-17 21:46:05,Air,4,2015-02-22 21:46:05,
2386,5609,156,7,7,83,23,864,130,2017-11-10 18:42:51,2018-01-09 18:42:51,Sea,4,2018-01-20 18:42:51,
2387,5030,384,2,6,45,512,158,316,2014-07-10 18:20:50,2014-08-24 18:20:50,Sea,1,2014-09-05 18:20:50,
2388,2587,341,9,9,64,255,422,612,2011-08-06 07:53:59,2011-09-06 07:53:59,Air,3,2011-09-17 07:53:59,2011-10-16 07:53:59
2389,7865,490,1,5,56,228,347,632,2014-12-17 14:41:09,2015-02-14 14:41:09,Land,5,2015-02-28 14:41:09,
2390,9528,149,10,7,4,105,838,932,2022-06-26 02:04:23,2022-07-27 02:04:23,Land,5,2022-08-07 02:04:23,
2391,4068,416,10,1,66,654,186,47,2014-01-11 02:01:37,2014-03-03 02:01:37,Sea,5,2014-03-11 02:01:37,
2392,1222,93,10,6,101,614,607,262,2013-12-08 11:25:02,2014-01-24 11:25:02,Air,2,2014-01-29 11:25:02,
2393,61,478,2,9,84,719,829,286,2020-07-29 13:56:24,2020-09-09 13:56:24,Air,2,2020-09-10 13:56:24,
2394,3237,310,1,1,83,127,781,872,2012-06-25 12:25:27,2012-07-31 12:25:27,Air,2,2012-08-10 12:25:27,
