AllowanceID,EmployeeID,AllowanceType,Amount,AllowanceDate,Comment
2566,35,training,5569.69,2013-07-01 00:31:15,
2567,35,salary,1814.79,2013-08-30 00:31:15,
2568,35,salary,2343.55,2013-11-15 00:31:15,
2569,35,annual bonus,6907.51,2013-12-15 00:31:15,
2570,35,salary,1018.92,2014-05-30 00:31:15,
2571,35,training,6858.73,2014-07-01 00:31:15,
2572,35,salary,1577.2,2014-08-15 00:31:15,
2573,35,annual bonus,6235.56,2014-12-15 00:31:15,
2574,35,salary,2491.8,2015-01-30 00:31:15,
2575,35,salary,2102.98,2015-05-15 00:31:15,
2576,35,training,6664.03,2015-07-01 00:31:15,
2577,35,salary,1312.67,2015-10-30 00:31:15,
2578,35,annual bonus,9805.11,2015-12-15 00:31:15,
2579,35,salary,2404.32,2016-01-15 00:31:15,
2580,35,salary,2092.36,2016-04-15 00:31:15,
2581,35,training,6198.32,2016-07-01 00:31:15,
2582,35,salary,1183.21,2016-07-15 00:31:15,
2583,35,salary,1448.22,2016-09-30 00:31:15,
2584,35,annual bonus,5260.39,2016-12-15 00:31:15,
2585,35,salary,2000.04,2016-12-30 00:31:15,
2586,35,salary,1353.95,2017-06-30 00:31:15,
2587,35,training,4060.27,2017-07-01 00:31:15,
2588,35,salary,2191.59,2017-09-15 00:31:15,
2589,35,salary,1593.71,2017-12-15 00:31:15,
2590,35,annual bonus,9843.21,2017-12-15 00:31:15,
2591,35,salary,1871.62,2018-03-30 00:31:15,
2592,35,salary,2032.61,2018-06-15 00:31:15,
2593,35,training,7083.19,2018-07-01 00:31:15,
2594,35,salary,1373.08,2018-11-30 00:31:15,
2595,35,annual bonus,8429.04,2018-12-15 00:31:15,
2596,35,salary,1507.63,2019-02-15 00:31:15,
2597,35,salary,2139.34,2019-03-15 00:31:15,
2598,35,training,5422.07,2019-07-01 00:31:15,
2599,35,salary,1230.88,2019-08-30 00:31:15,
2600,35,salary,1161.09,2019-11-15 00:31:15,
2601,35,annual bonus,6583.38,2019-12-15 00:31:15,
2602,35,salary,1837.53,2020-05-15 00:31:15,
2603,35,training,5389.27,2020-07-01 00:31:15,
2604,35,salary,2337.69,2020-10-30 00:31:15,
2605,35,annual bonus,5106.74,2020-12-15 00:31:15,
2606,35,salary,1566.65,2021-01-15 00:31:15,
2607,35,salary,,2021-04-30 00:31:15,leave
2608,35,training,6236.1,2021-07-01 00:31:15,
2609,35,salary,1814.1,2021-07-30 00:31:15,
2610,35,salary,1850.05,2021-10-15 00:31:15,
2611,35,annual bonus,6618.08,2021-12-15 00:31:15,
2612,35,salary,1702.59,2022-04-15 00:31:15,
2613,35,training,6394.72,2022-07-01 00:31:15,
2614,35,salary,2290.84,2022-07-15 00:31:15,
2615,35,salary,1796.71,2022-09-30 00:31:15,
2616,35,annual bonus,9096.27,2022-12-15 00:31:15,
2617,35,salary,1812.41,2022-12-30 00:31:15,
2618,35,salary,2163.88,2023-06-30 00:31:15,
2619,35,training,6934.63,2023-07-01 00:31:15,
2620,35,salary,2324.4,2023-09-15 00:31:15,
2621,35,salary,1546.11,2023-12-15 00:31:15,
2622,35,annual bonus,6603.15,2023-12-15 00:31:15,
2623,35,salary,1095.01,2024-03-15 00:31:15,
2624,35,training,7276.2,2024-07-01 00:31:15,
2625,35,salary,1284.8,2024-08-30 00:31:15,
2626,36,salary,2148.6,2010-10-15 00:31:15,
2627,36,annual bonus,6415.36,2010-12-15 00:31:15,
2628,36,salary,1614.71,2011-04-15 00:31:15,
2629,36,training,4385.03,2011-07-01 00:31:15,
2630,36,salary,,2011-07-15 00:31:15,sick
2631,36,salary,,2011-09-30 00:31:15,sick
2632,36,annual bonus,7426.37,2011-12-15 00:31:15,
2633,36,salary,1148.13,2011-12-30 00:31:15,
2634,36,salary,2254.45,2012-03-30 00:31:15,
2635,36,salary,1788.73,2012-06-15 00:31:15,
2636,36,training,5023.75,2012-07-01 00:31:15,
2637,36,salary,1549.53,2012-11-30 00:31:15,
2638,36,annual bonus,5354.3,2012-12-15 00:31:15,
2639,36,salary,2395.32,2013-02-15 00:31:15,
2640,36,salary,1737.11,2013-03-15 00:31:15,
2641,36,training,4319.83,2013-07-01 00:31:15,
2642,36,salary,2201.53,2013-08-30 00:31:15,
2643,36,salary,1837.03,2013-11-15 00:31:15,
2644,36,annual bonus,7079.35,2013-12-15 00:31:15,
2645,36,salary,1553.6,2014-05-30 00:31:15,
2646,36,training,7294.57,2014-07-01 00:31:15,
2647,36,salary,,2014-08-15 00:31:15,sick
2648,36,annual bonus,9171.45,2014-12-15 00:31:15,
2649,36,salary,1116.9,2015-01-30 00:31:15,
2650,36,salary,1779.23,2015-05-15 00:31:15,
2651,36,training,4924.07,2015-07-01 00:31:15,
2652,36,salary,1578,2015-10-30 00:31:15,
2653,36,annual bonus,8283.73,2015-12-15 00:31:15,
2654,36,salary,1855.04,2016-01-15 00:31:15,
2655,36,salary,1837.64,2016-04-15 00:31:15,
2656,36,training,6984.43,2016-07-01 00:31:15,
2657,36,salary,2149.43,2016-07-15 00:31:15,
2658,36,salary,2011.74,2016-09-30 00:31:15,
2659,36,annual bonus,7134.95,2016-12-15 00:31:15,
2660,36,salary,1156.15,2016-12-30 00:31:15,
2661,36,salary,1824.95,2017-06-30 00:31:15,
2662,36,training,6630.13,2017-07-01 00:31:15,
2663,36,salary,1800.85,2017-09-15 00:31:15,
2664,36,salary,2400.28,2017-12-15 00:31:15,
2665,36,annual bonus,7749.86,2017-12-15 00:31:15,
2666,36,salary,2495.28,2018-03-30 00:31:15,
2667,36,salary,1618.51,2018-06-15 00:31:15,
2668,36,training,7304.62,2018-07-01 00:31:15,
2669,36,salary,1485.18,2018-11-30 00:31:15,
2670,36,annual bonus,7727.59,2018-12-15 00:31:15,
2671,36,salary,1562.59,2019-02-15 00:31:15,
2672,36,salary,2116.87,2019-03-15 00:31:15,
2673,36,training,5809.61,2019-07-01 00:31:15,
2674,36,salary,,2019-08-30 00:31:15,sick
2675,36,salary,2474.43,2019-11-15 00:31:15,
2676,36,annual bonus,7587.53,2019-12-15 00:31:15,
2677,36,salary,2490.12,2020-05-15 00:31:15,
2678,36,training,5201.34,2020-07-01 00:31:15,
2679,36,salary,1332.83,2020-10-30 00:31:15,
2680,36,annual bonus,5108.49,2020-12-15 00:31:15,
2681,36,salary,2232.91,2021-01-15 00:31:15,
2682,36,salary,1413.94,2021-04-30 00:31:15,
2683,36,training,6225.29,2021-07-01 00:31:15,
2684,36,salary,2388.88,2021-07-30 00:31:15,
2685,36,salary,1056.6,2021-10-15 00:31:15,
2686,36,annual bonus,5691.9,2021-12-15 00:31:15,
2687,36,salary,1550.62,2022-04-15 00:31:15,
2688,36,training,4931.98,2022-07-01 00:31:15,
2689,36,salary,2216.61,2022-07-15 00:31:15,
2690,36,salary,1599.7,2022-09-30 00:31:15,
2691,36,annual bonus,8670.6,2022-12-15 00:31:15,
2692,36,salary,2085.37,2022-12-30 00:31:15,
2693,36,salary,1259.35,2023-06-30 00:31:15,
2694,36,training,6758.38,2023-07-01 00:31:15,
2695,36,salary,1864.35,2023-09-15 00:31:15,
2696,36,salary,1892.85,2023-12-15 00:31:15,
2697,36,annual bonus,8653.22,2023-12-15 00:31:15,
2698,36,salary,1864.43,2024-03-15 00:31:15,
2699,36,training,4223.69,2024-07-01 00:31:15,
2700,36,salary,2156.35,2024-08-30 00:31:15,
2701,37,salary,2225.71,2010-10-15 00:31:15,
2702,37,annual bonus,9338.29,2010-12-15 00:31:15,
2703,37,salary,2304.68,2011-04-15 00:31:15,
2704,37,training,6611.12,2011-07-01 00:31:15,
2705,37,salary,,2011-07-15 00:31:15,leave
2706,37,salary,1081.19,2011-09-30 00:31:15,
2707,37,annual bonus,6596.26,2011-12-15 00:31:15,
2708,37,salary,1847.37,2011-12-30 00:31:15,
2709,37,salary,2046.65,2012-03-30 00:31:15,
2710,37,salary,2010.45,2012-06-15 00:31:15,
2711,37,training,7884.16,2012-07-01 00:31:15,
2712,37,salary,2129.26,2012-11-30 00:31:15,
2713,37,annual bonus,5450.32,2012-12-15 00:31:15,
2714,37,salary,1647.9,2013-02-15 00:31:15,
2715,37,salary,1222.02,2013-03-15 00:31:15,
2716,37,training,5903.42,2013-07-01 00:31:15,
2717,37,salary,2117.97,2013-08-30 00:31:15,
2718,37,salary,1393.84,2013-11-15 00:31:15,
2719,37,annual bonus,7172.02,2013-12-15 00:31:15,
2720,37,salary,2046.81,2014-05-30 00:31:15,
2721,37,training,5923.69,2014-07-01 00:31:15,
2722,37,salary,1297.16,2014-08-15 00:31:15,
2723,37,annual bonus,7856.08,2014-12-15 00:31:15,
2724,37,salary,1841.75,2015-01-30 00:31:15,
2725,37,salary,1786.37,2015-05-15 00:31:15,
2726,37,training,5065.03,2015-07-01 00:31:15,
2727,37,salary,1645.1,2015-10-30 00:31:15,
2728,37,annual bonus,7879.52,2015-12-15 00:31:15,
2729,37,salary,1168.79,2016-01-15 00:31:15,
2730,37,salary,1547.9,2016-04-15 00:31:15,
2731,37,training,5378.1,2016-07-01 00:31:15,
2732,37,salary,1983.11,2016-07-15 00:31:15,
2733,37,salary,1253.88,2016-09-30 00:31:15,
2734,37,annual bonus,9107.1,2016-12-15 00:31:15,
2735,37,salary,2204.19,2016-12-30 00:31:15,
2736,37,salary,1660.7,2017-06-30 00:31:15,
2737,37,training,4933.96,2017-07-01 00:31:15,
2738,37,salary,2028.04,2017-09-15 00:31:15,
2739,37,salary,2092.73,2017-12-15 00:31:15,
2740,37,annual bonus,8697.17,2017-12-15 00:31:15,
2741,37,salary,1364.57,2018-03-30 00:31:15,
2742,37,salary,1221.52,2018-06-15 00:31:15,
2743,37,training,5150.74,2018-07-01 00:31:15,
2744,37,salary,1514.91,2018-11-30 00:31:15,
2745,37,annual bonus,6525.29,2018-12-15 00:31:15,
2746,37,salary,1706.79,2019-02-15 00:31:15,
2747,37,salary,2110.02,2019-03-15 00:31:15,
2748,37,training,6185.7,2019-07-01 00:31:15,
2749,37,salary,2125.53,2019-08-30 00:31:15,
2750,37,salary,1934.56,2019-11-15 00:31:15,
2751,37,annual bonus,8474.66,2019-12-15 00:31:15,
2752,37,salary,2002.39,2020-05-15 00:31:15,
2753,37,training,7624.16,2020-07-01 00:31:15,
2754,37,salary,1790.2,2020-10-30 00:31:15,
2755,37,annual bonus,5300.49,2020-12-15 00:31:15,
2756,37,salary,1301.04,2021-01-15 00:31:15,
2757,37,salary,1406.92,2021-04-30 00:31:15,
2758,37,training,7780.71,2021-07-01 00:31:15,
2759,37,salary,1099.9,2021-07-30 00:31:15,
2760,37,salary,1994.47,2021-10-15 00:31:15,
2761,37,annual bonus,6800.74,2021-12-15 00:31:15,
2762,37,salary,1161.84,2022-04-15 00:31:15,
2763,37,training,7533.61,2022-07-01 00:31:15,
2764,37,salary,1579.78,2022-07-15 00:31:15,
2765,37,salary,1762.81,2022-09-30 00:31:15,
2766,37,annual bonus,9518.46,2022-12-15 00:31:15,
2767,37,salary,1726.99,2022-12-30 00:31:15,
2768,37,salary,1132.03,2023-06-30 00:31:15,
2769,37,training,7867.17,2023-07-01 00:31:15,
2770,37,salary,1841.03,2023-09-15 00:31:15,
2771,37,salary,1059.63,2023-12-15 00:31:15,
2772,37,annual bonus,6524.33,2023-12-15 00:31:15,
2773,37,salary,1734.9,2024-03-15 00:31:15,
2774,37,training,4073.49,2024-07-01 00:31:15,
2775,37,salary,2026.47,2024-08-30 00:31:15,
2776,38,salary,1453.49,2010-10-15 00:31:15,
2777,38,annual bonus,9891.96,2010-12-15 00:31:15,
2778,38,salary,1413.82,2011-04-15 00:31:15,
2779,38,training,5030.72,2011-07-01 00:31:15,
2780,38,salary,1580.76,2011-07-15 00:31:15,
2781,38,salary,2485.54,2011-09-30 00:31:15,
2782,38,annual bonus,9744.63,2011-12-15 00:31:15,
2783,38,salary,1338.37,2011-12-30 00:31:15,
2784,38,salary,1589.27,2012-03-30 00:31:15,
2785,38,salary,2094.83,2012-06-15 00:31:15,
2786,38,training,6711.98,2012-07-01 00:31:15,
2787,38,salary,2309.05,2012-11-30 00:31:15,
2788,38,annual bonus,7086.25,2012-12-15 00:31:15,
2789,38,salary,1859.35,2013-02-15 00:31:15,
2790,38,salary,1468.57,2013-03-15 00:31:15,
2791,38,training,5796.68,2013-07-01 00:31:15,
2792,38,salary,1197.66,2013-08-30 00:31:15,
2793,38,salary,1871.55,2013-11-15 00:31:15,
2794,38,annual bonus,6011.35,2013-12-15 00:31:15,
2795,38,salary,1207.16,2014-05-30 00:31:15,
2796,38,training,7594.57,2014-07-01 00:31:15,
2797,38,salary,2364.34,2014-08-15 00:31:15,
2798,38,annual bonus,9544.1,2014-12-15 00:31:15,
2799,38,salary,2155.07,2015-01-30 00:31:15,
2800,38,salary,1847.27,2015-05-15 00:31:15,
2801,38,training,4271.26,2015-07-01 00:31:15,
2802,38,salary,1799.44,2015-10-30 00:31:15,
2803,38,annual bonus,5920.49,2015-12-15 00:31:15,
2804,38,salary,2259.28,2016-01-15 00:31:15,
2805,38,salary,1044.23,2016-04-15 00:31:15,
2806,38,training,7891.58,2016-07-01 00:31:15,
2807,38,salary,2441.79,2016-07-15 00:31:15,
2808,38,salary,2118.41,2016-09-30 00:31:15,
2809,38,annual bonus,8183.6,2016-12-15 00:31:15,
2810,38,salary,2107.51,2016-12-30 00:31:15,
2811,38,salary,1281.9,2017-06-30 00:31:15,
2812,38,training,4104.79,2017-07-01 00:31:15,
2813,38,salary,2478.93,2017-09-15 00:31:15,
2814,38,salary,1908.41,2017-12-15 00:31:15,
2815,38,annual bonus,7981.21,2017-12-15 00:31:15,
2816,38,salary,,2018-03-30 00:31:15,sick
2817,38,salary,2032.21,2018-06-15 00:31:15,
2818,38,training,6009.3,2018-07-01 00:31:15,
2819,38,salary,1907.07,2018-11-30 00:31:15,
2820,38,annual bonus,6869.42,2018-12-15 00:31:15,
2821,38,salary,2278.19,2019-02-15 00:31:15,
2822,38,salary,1206.27,2019-03-15 00:31:15,
2823,38,training,4128.92,2019-07-01 00:31:15,
2824,38,salary,,2019-08-30 00:31:15,leave
2825,38,salary,2425.3,2019-11-15 00:31:15,
2826,38,annual bonus,8356.02,2019-12-15 00:31:15,
2827,38,salary,1304.25,2020-05-15 00:31:15,
2828,38,training,4708.31,2020-07-01 00:31:15,
2829,38,salary,2432.05,2020-10-30 00:31:15,
2830,38,annual bonus,8084.68,2020-12-15 00:31:15,
2831,38,salary,2031.79,2021-01-15 00:31:15,
2832,38,salary,2331.38,2021-04-30 00:31:15,
2833,38,training,7104.86,2021-07-01 00:31:15,
2834,38,salary,1911.89,2021-07-30 00:31:15,
2835,38,salary,2080.3,2021-10-15 00:31:15,
2836,38,annual bonus,9694.76,2021-12-15 00:31:15,
2837,38,salary,1857.9,2022-04-15 00:31:15,
2838,38,training,6565.58,2022-07-01 00:31:15,
2839,38,salary,,2022-07-15 00:31:15,sick
2840,38,salary,1677.41,2022-09-30 00:31:15,
2841,38,annual bonus,5212.04,2022-12-15 00:31:15,
2842,38,salary,2493.75,2022-12-30 00:31:15,
2843,38,salary,1593.42,2023-06-30 00:31:15,
2844,38,training,6230.8,2023-07-01 00:31:15,
2845,38,salary,1774.19,2023-09-15 00:31:15,
2846,38,salary,1073.94,2023-12-15 00:31:15,
2847,38,annual bonus,6989.8,2023-12-15 00:31:15,
2848,38,salary,1456.83,2024-03-15 00:31:15,
2849,38,training,5845.39,2024-07-01 00:31:15,
2850,38,salary,1633.69,2024-08-30 00:31:15,
2851,39,salary,1081.82,2010-10-15 00:31:15,
2852,39,annual bonus,5711.06,2010-12-15 00:31:15,
2853,39,salary,2244.84,2011-04-15 00:31:15,
2854,39,training,6890.59,2011-07-01 00:31:15,
2855,39,salary,1169.76,2011-07-15 00:31:15,
2856,39,salary,2406.76,2011-09-30 00:31:15,
2857,39,annual bonus,5676.4,2011-12-15 00:31:15,
2858,39,salary,1620.34,2011-12-30 00:31:15,
2859,39,salary,1268.32,2012-03-30 00:31:15,
2860,39,salary,2068.95,2012-06-15 00:31:15,
2861,39,training,5818.73,2012-07-01 00:31:15,
2862,39,salary,1375.12,2012-11-30 00:31:15,
2863,39,annual bonus,9534.91,2012-12-15 00:31:15,
2864,39,salary,2194.73,2013-02-15 00:31:15,
2865,39,salary,1185.32,2013-03-15 00:31:15,
2866,39,training,5797.59,2013-07-01 00:31:15,
2867,39,salary,1544.42,2013-08-30 00:31:15,
2868,39,salary,1576.13,2013-11-15 00:31:15,
2869,39,annual bonus,7557.82,2013-12-15 00:31:15,
2870,39,salary,2424.63,2014-05-30 00:31:15,
2871,39,training,5522.43,2014-07-01 00:31:15,
2872,39,salary,2152.39,2014-08-15 00:31:15,
2873,39,annual bonus,7826.89,2014-12-15 00:31:15,
2874,39,salary,1989.3,2015-01-30 00:31:15,
2875,39,salary,2303.23,2015-05-15 00:31:15,
2876,39,training,6848.19,2015-07-01 00:31:15,
2877,39,salary,1629.37,2015-10-30 00:31:15,
2878,39,annual bonus,8842.38,2015-12-15 00:31:15,
2879,39,salary,1669.39,2016-01-15 00:31:15,
2880,39,salary,1176.33,2016-04-15 00:31:15,
2881,39,training,4811.41,2016-07-01 00:31:15,
2882,39,salary,1933.84,2016-07-15 00:31:15,
2883,39,salary,1687.96,2016-09-30 00:31:15,
2884,39,annual bonus,7716.96,2016-12-15 00:31:15,
2885,39,salary,1008.63,2016-12-30 00:31:15,
2886,39,salary,1356.82,2017-06-30 00:31:15,
2887,39,training,5902.85,2017-07-01 00:31:15,
2888,39,salary,1615.23,2017-09-15 00:31:15,
2889,39,salary,1900.15,2017-12-15 00:31:15,
2890,39,annual bonus,7736.16,2017-12-15 00:31:15,
2891,39,salary,1929.65,2018-03-30 00:31:15,
2892,39,salary,,2018-06-15 00:31:15,sick
2893,39,training,4220.26,2018-07-01 00:31:15,
2894,39,salary,1523.53,2018-11-30 00:31:15,
2895,39,annual bonus,5162.13,2018-12-15 00:31:15,
2896,39,salary,1867.14,2019-02-15 00:31:15,
2897,39,salary,1496.67,2019-03-15 00:31:15,
2898,39,training,4435.55,2019-07-01 00:31:15,
2899,39,salary,2490.6,2019-08-30 00:31:15,
2900,39,salary,1426.57,2019-11-15 00:31:15,
2901,39,annual bonus,8498.53,2019-12-15 00:31:15,
2902,39,salary,1858.42,2020-05-15 00:31:15,
2903,39,training,7865.17,2020-07-01 00:31:15,
2904,39,salary,2124,2020-10-30 00:31:15,
2905,39,annual bonus,5179.16,2020-12-15 00:31:15,
2906,39,salary,2152.77,2021-01-15 00:31:15,
2907,39,salary,2346.29,2021-04-30 00:31:15,
2908,39,training,7033.77,2021-07-01 00:31:15,
2909,39,salary,2264.96,2021-07-30 00:31:15,
2910,39,salary,1706.23,2021-10-15 00:31:15,
2911,39,annual bonus,9296.18,2021-12-15 00:31:15,
2912,39,salary,1493.81,2022-04-15 00:31:15,
2913,39,training,4839.38,2022-07-01 00:31:15,
2914,39,salary,1313.58,2022-07-15 00:31:15,
2915,39,salary,1857.05,2022-09-30 00:31:15,
2916,39,annual bonus,7644.2,2022-12-15 00:31:15,
2917,39,salary,1131.5,2022-12-30 00:31:15,
2918,39,salary,1907.17,2023-06-30 00:31:15,
2919,39,training,6827.22,2023-07-01 00:31:15,
2920,39,salary,1640.58,2023-09-15 00:31:15,
2921,39,salary,1389.49,2023-12-15 00:31:15,
2922,39,annual bonus,8115.6,2023-12-15 00:31:15,
2923,39,salary,2390.66,2024-03-15 00:31:15,
2924,39,training,5985.59,2024-07-01 00:31:15,
2925,39,salary,2093.78,2024-08-30 00:31:15,
2926,40,salary,2211.97,2010-10-15 00:31:15,
2927,40,annual bonus,6163.38,2010-12-15 00:31:15,
2928,40,salary,1435.73,2011-04-15 00:31:15,
2929,40,training,4472.83,2011-07-01 00:31:15,
2930,40,salary,1697.33,2011-07-15 00:31:15,
2931,40,salary,2106.2,2011-09-30 00:31:15,
2932,40,annual bonus,8075.92,2011-12-15 00:31:15,
2933,40,salary,,2011-12-30 00:31:15,leave
2934,40,salary,1840.62,2012-03-30 00:31:15,
2935,40,salary,1016.95,2012-06-15 00:31:15,
2936,40,training,5126.51,2012-07-01 00:31:15,
2937,40,salary,2185.29,2012-11-30 00:31:15,
2938,40,annual bonus,7532.94,2012-12-15 00:31:15,
2939,40,salary,,2013-02-15 00:31:15,leave
2940,40,salary,1512.04,2013-03-15 00:31:15,
2941,40,training,6463.97,2013-07-01 00:31:15,
2942,40,salary,1043.68,2013-08-30 00:31:15,
2943,40,salary,1495.77,2013-11-15 00:31:15,
2944,40,annual bonus,8361.69,2013-12-15 00:31:15,
2945,40,salary,2374.24,2014-05-30 00:31:15,
2946,40,training,6582.61,2014-07-01 00:31:15,
2947,40,salary,1722.24,2014-08-15 00:31:15,
2948,40,annual bonus,9459.4,2014-12-15 00:31:15,
2949,40,salary,1805.45,2015-01-30 00:31:15,
2950,40,salary,2175.98,2015-05-15 00:31:15,
2951,40,training,6970.34,2015-07-01 00:31:15,
2952,40,salary,2252.66,2015-10-30 00:31:15,
2953,40,annual bonus,8624.1,2015-12-15 00:31:15,
2954,40,salary,1473.25,2016-01-15 00:31:15,
2955,40,salary,1312.39,2016-04-15 00:31:15,
2956,40,training,7198.14,2016-07-01 00:31:15,
2957,40,salary,2332.04,2016-07-15 00:31:15,
2958,40,salary,2454.42,2016-09-30 00:31:15,
2959,40,annual bonus,5155.83,2016-12-15 00:31:15,
2960,40,salary,2475.43,2016-12-30 00:31:15,
2961,40,salary,2263.61,2017-06-30 00:31:15,
2962,40,training,5558.27,2017-07-01 00:31:15,
2963,40,salary,1892.79,2017-09-15 00:31:15,
2964,40,salary,2127.31,2017-12-15 00:31:15,
2965,40,annual bonus,6572.18,2017-12-15 00:31:15,
2966,40,salary,1047.44,2018-03-30 00:31:15,
2967,40,salary,1745.58,2018-06-15 00:31:15,
2968,40,training,5807.63,2018-07-01 00:31:15,
2969,40,salary,2426.09,2018-11-30 00:31:15,
2970,40,annual bonus,6511.29,2018-12-15 00:31:15,
2971,40,salary,1168.35,2019-02-15 00:31:15,
2972,40,salary,2166.69,2019-03-15 00:31:15,
2973,40,training,5775.1,2019-07-01 00:31:15,
2974,40,salary,1037.4,2019-08-30 00:31:15,
2975,40,salary,1750.08,2019-11-15 00:31:15,
2976,40,annual bonus,9617.26,2019-12-15 00:31:15,
2977,40,salary,2098.66,2020-05-15 00:31:15,
2978,40,training,7102.13,2020-07-01 00:31:15,
2979,40,salary,1214.94,2020-10-30 00:31:15,
2980,40,annual bonus,9109.87,2020-12-15 00:31:15,
2981,40,salary,2407.04,2021-01-15 00:31:15,
2982,40,salary,1199.08,2021-04-30 00:31:15,
2983,40,training,5837.47,2021-07-01 00:31:15,
2984,40,salary,2070.52,2021-07-30 00:31:15,
2985,40,salary,1006.16,2021-10-15 00:31:15,
2986,40,annual bonus,8434.57,2021-12-15 00:31:15,
2987,40,salary,1891.43,2022-04-15 00:31:15,
2988,40,training,5867.5,2022-07-01 00:31:15,
2989,40,salary,1069.21,2022-07-15 00:31:15,
2990,40,salary,1988.48,2022-09-30 00:31:15,
2991,40,annual bonus,7887.22,2022-12-15 00:31:15,
2992,40,salary,1468.21,2022-12-30 00:31:15,
2993,40,salary,1481.32,2023-06-30 00:31:15,
2994,40,training,5106.6,2023-07-01 00:31:15,
2995,40,salary,1478.72,2023-09-15 00:31:15,
2996,40,salary,1176.48,2023-12-15 00:31:15,
2997,40,annual bonus,6367.91,2023-12-15 00:31:15,
2998,40,salary,1022.89,2024-03-15 00:31:15,
2999,40,training,6056.24,2024-07-01 00:31:15,
3000,40,salary,1309.87,2024-08-30 00:31:15,
3001,41,salary,1477.73,2010-10-15 00:31:15,
3002,41,annual bonus,8521.06,2010-12-15 00:31:15,
3003,41,salary,1424.9,2011-04-15 00:31:15,
3004,41,training,4284.97,2011-07-01 00:31:15,
3005,41,salary,1919.89,2011-07-15 00:31:15,
3006,41,salary,1665.47,2011-09-30 00:31:15,
3007,41,annual bonus,7353.21,2011-12-15 00:31:15,
3008,41,salary,2013.24,2011-12-30 00:31:15,
3009,41,salary,1080.7,2012-03-30 00:31:15,
3010,41,salary,1268.47,2012-06-15 00:31:15,
3011,41,training,6371.02,2012-07-01 00:31:15,
3012,41,salary,2254.26,2012-11-30 00:31:15,
3013,41,annual bonus,8080.96,2012-12-15 00:31:15,
3014,41,salary,1468.66,2013-02-15 00:31:15,
3015,41,salary,2069.35,2013-03-15 00:31:15,
3016,41,training,6133.94,2013-07-01 00:31:15,
3017,41,salary,2460.52,2013-08-30 00:31:15,
3018,41,salary,1698.54,2013-11-15 00:31:15,
3019,41,annual bonus,9063.44,2013-12-15 00:31:15,
3020,41,salary,2379.53,2014-05-30 00:31:15,
3021,41,training,5822.34,2014-07-01 00:31:15,
3022,41,salary,2026.72,2014-08-15 00:31:15,
3023,41,annual bonus,7326.52,2014-12-15 00:31:15,
3024,41,salary,1347.54,2015-01-30 00:31:15,
3025,41,salary,2291.64,2015-05-15 00:31:15,
3026,41,training,7651.45,2015-07-01 00:31:15,
3027,41,salary,1588.12,2015-10-30 00:31:15,
